time operation sell_price hold_day buy_price buy_date
20150114 sell 6.7 5 7.7 20150107
20150306 sell 5.96 5 6.07 20150227
20150603 sell 10.99 7 11.32 20150525
20150729 sell 6.22 3 6.89 20150724
20150820 sell 6.52 10 6.64 20150806
20151023 sell 4.91 8 4.97 20151013
20151125 sell 5.28 13 5.25 20151106
20151231 sell 4.86 7 5.07 20151222
20160311 sell 4.39 14 4.22 20160222
20160425 sell 4.83 10 4.48 20160411
20160615 sell 4.49 6 4.54 20160603
20160817 sell 5.98 4 5.75 20160811
20160913 sell 5.44 5 6.06 20160906
20161019 sell 5.79 6 5.86 20161011
20170207 sell 5.24 12 5.04 20170113
20170718 sell 8.14 36 6.02 20170525
20170814 sell 7.65 3 8.51 20170809
20170918 sell 8.55 13 8.41 20170830
20171121 sell 8.01 7 8.05 20171110
20171207 sell 7.8 9 8.25 20171124
20180116 sell 8.78 11 8.16 20171229
20180523 sell 8.01 20 7.87 20180423
20180625 sell 8.53 11 8.6 20180607
20180802 sell 7.24 4 7.65 20180727
20180820 sell 7.4 4 7.6 20180814
20180904 sell 7.49 8 7.52 20180823
20181011 sell 8.34 18 8.05 20180907
20181101 sell 8.36 5 8.66 20181025
20181219 sell 7.72 4 7.92 20181213
20190218 sell 8.3 20 7.67 20190114
20190327 sell 8.72 3 9.0 20190322
20190415 sell 9.15 15 9.0 20190322
