time operation sell_price hold_day buy_price buy_date
20150309 sell 3.49 5 3.64 20150302
20150407 sell 4.56 25 3.64 20150302
20150724 sell 4.39 1 4.5 20150723
20150820 sell 4.26 6 4.71 20150812
20151030 sell 3.65 13 3.7 20151013
20151117 sell 3.74 5 3.88 20151110
20160225 sell 3.11 71 3.88 20151110
20160420 sell 3.25 5 3.4 20160413
20160510 sell 3.08 18 3.4 20160413
20160720 sell 3.73 27 3.08 20160607
20161122 sell 3.54 24 3.25 20161019
20170301 sell 3.57 30 3.41 20170111
20170420 sell 3.43 8 3.51 20170410
20170816 sell 3.66 89 3.51 20170410
20170914 sell 4.01 9 4.04 20170901
20171026 sell 3.87 5 3.94 20171019
20171114 sell 3.65 18 3.94 20171019
20171211 sell 3.87 12 3.79 20171123
20180209 sell 4.37 10 4.88 20180126
20180305 sell 4.61 21 4.88 20180126
20180320 sell 4.57 6 4.81 20180312
20180620 sell 3.85 6 4.02 20180611
20180803 sell 3.3 6 3.56 20180726
20180906 sell 3.39 7 3.43 20180828
20181010 sell 3.69 11 3.4 20180917
20181017 sell 3.37 16 3.4 20180917
20181113 sell 3.46 5 3.55 20181106
20181218 sell 3.42 19 3.53 20181121
20190116 sell 2.99 18 3.42 20181219
20190308 sell 3.55 18 3.08 20190212
20190415 sell 3.52 7 3.7 20190403
