time operation sell_price hold_day buy_price buy_date
20150305 sell 9.56 5 10.22 20150226
20150420 sell 12.39 26 10.03 20150312
20150602 sell 13.62 14 13.59 20150513
20150820 sell 10.0 16 10.49 20150729
20150911 sell 9.08 30 10.49 20150729
20150929 sell 8.17 5 8.81 20150922
20151103 sell 9.07 25 8.81 20150922
20151130 sell 9.38 6 9.65 20151120
20151214 sell 11.56 9 10.32 20151201
20160225 sell 8.36 3 9.39 20160222
20160311 sell 8.88 6 9.7 20160303
20160330 sell 9.3 7 9.58 20160321
20160412 sell 9.18 5 9.44 20160405
20160421 sell 8.94 12 9.44 20160405
20160518 sell 9.96 30 9.44 20160405
20160614 sell 9.52 5 10.16 20160603
20160712 sell 10.0 25 10.16 20160603
20160826 sell 11.9 23 10.12 20160726
20161010 sell 11.2 6 11.82 20160923
20161108 sell 11.16 4 11.14 20161102
20170112 sell 10.2 4 10.57 20170106
20170220 sell 10.94 12 10.48 20170126
20170323 sell 10.96 9 10.98 20170310
20170425 sell 12.57 17 11.01 20170329
20170525 sell 11.81 38 11.01 20170329
20170704 sell 11.5 5 11.9 20170627
20170727 sell 11.82 22 11.9 20170627
20170901 sell 11.83 8 11.9 20170822
20171206 sell 11.2 4 11.18 20171130
20180125 sell 11.93 32 11.2 20171211
20180314 sell 10.28 2 10.38 20180312
20180531 sell 9.27 9 9.33 20180518
20180802 sell 7.07 6 7.45 20180725
20181009 sell 6.73 7 7.02 20180920
20181126 sell 6.96 19 6.55 20181030
20190122 sell 6.75 8 6.78 20190110
20190417 sell 8.99 11 8.75 20190401
