time operation sell_price hold_day buy_price buy_date
20150309 sell 6.11 8 5.95 20150225
20150601 sell 9.76 4 10.87 20150526
20150615 sell 9.66 14 10.87 20150526
20150720 sell 8.19 4 8.03 20150714
20150819 sell 7.0 4 7.7 20150813
20150928 sell 5.97 7 6.13 20150917
20151029 sell 6.2 25 6.13 20150917
20151117 sell 6.78 8 6.94 20151105
20151230 sell 6.43 7 6.72 20151221
20160229 sell 5.13 44 6.72 20151221
20160411 sell 5.65 3 5.72 20160406
20160614 sell 5.34 7 5.44 20160601
20160722 sell 5.47 14 5.38 20160704
20161102 sell 7.02 13 6.51 20161014
20170209 sell 8.87 5 8.94 20170126
20170419 sell 9.98 19 8.93 20170321
20170518 sell 9.15 39 8.93 20170321
20170616 sell 9.2 11 9.59 20170601
20170705 sell 9.49 6 9.75 20170627
20170728 sell 10.28 13 9.64 20170711
20170904 sell 9.8 6 10.28 20170825
20170925 sell 9.42 21 10.28 20170825
20171109 sell 9.69 9 9.67 20171027
20171130 sell 9.65 5 9.73 20171123
20180131 sell 10.12 17 9.52 20180108
20180521 sell 8.54 7 8.47 20180510
20180626 sell 7.81 4 8.33 20180620
20180803 sell 5.44 7 5.84 20180725
20181009 sell 5.29 6 5.49 20180921
20181112 sell 5.36 11 5.32 20181026
20190311 sell 6.1 31 5.98 20190118
20190326 sell 5.98 42 5.98 20190118
20190424 sell 6.4 62 5.98 20190118
