time operation sell_price hold_day buy_price buy_date
20150203 sell 34.75 18 30.78 20150108
20150319 sell 38.54 18 37.22 20150216
20150421 sell 41.43 12 41.28 20150402
20150610 sell 54.13 25 41.4 20150506
20150729 sell 34.47 9 32.33 20150716
20150817 sell 32.4 22 32.33 20150716
20151023 sell 31.99 17 29.2 20150923
20151027 sell 32.25 19 29.2 20150923
20160226 sell 28.1 12 27.98 20160203
20160314 sell 30.13 7 30.02 20160303
20160510 sell 27.53 3 28.29 20160505
20160613 sell 18.8 7 28.51 20160531
20160711 sell 17.98 1 19.98 20160708
20160812 sell 18.2 9 18.4 20160801
20161028 sell 22.01 12 20.41 20161012
20161214 sell 19.83 4 21.29 20161208
20170106 sell 19.74 5 20.4 20161229
20170223 sell 21.6 27 19.95 20170110
20170321 sell 23.06 45 19.95 20170110
20170526 sell 27.6 24 25.84 20170421
20170615 sell 27.52 4 28.65 20170609
20170703 sell 28.25 7 29.1 20170622
20170801 sell 20.58 28 29.1 20170622
20170823 sell 20.88 6 21.54 20170815
20170912 sell 20.75 6 21.8 20170904
20171128 sell 24.58 34 20.09 20171011
20171218 sell 24.34 4 25.9 20171212
20180308 sell 24.51 16 22.75 20180207
20180522 sell 24.08 8 23.69 20180510
20180620 sell 24.23 9 24.56 20180606
20180719 sell 18.37 5 23.79 20180712
20180817 sell 16.42 2 17.76 20180815
20180906 sell 18.07 6 18.54 20180829
20181009 sell 14.93 23 18.54 20180829
20181101 sell 16.51 9 16.12 20181019
20181211 sell 14.94 4 15.73 20181205
20190108 sell 13.91 22 15.73 20181205
20190307 sell 20.53 35 14.91 20190110
