time operation sell_price hold_day buy_price buy_date
20150306 sell 7.32 5 7.9 20150227
20150602 sell 11.99 5 12.71 20150526
20150618 sell 13.21 17 12.71 20150526
20151030 sell 8.94 13 8.37 20151013
20151229 sell 8.74 6 9.03 20151221
20160127 sell 6.55 26 9.03 20151221
20160225 sell 6.4 6 7.09 20160217
20160329 sell 6.63 8 6.79 20160317
20160415 sell 7.19 20 6.79 20160317
20160520 sell 7.38 11 7.47 20160505
20160615 sell 7.1 27 7.47 20160505
20160624 sell 6.79 1 6.94 20160623
20160725 sell 7.72 12 7.17 20160707
20161026 sell 7.44 7 7.52 20161017
20161111 sell 7.55 5 7.49 20161104
20161124 sell 7.63 8 7.67 20161114
20170206 sell 7.41 16 7.38 20170106
20170309 sell 7.95 15 7.6 20170216
20170522 sell 9.18 9 9.29 20170509
20170613 sell 10.03 10 9.99 20170526
20170824 sell 8.85 8 9.11 20170814
20171113 sell 10.0 14 8.97 20171024
20180102 sell 11.79 9 11.73 20171219
20180209 sell 12.08 10 13.14 20180126
20180306 sell 13.53 7 13.9 20180223
20180418 sell 11.49 2 11.69 20180416
20180511 sell 11.69 6 12.13 20180503
20180622 sell 10.87 9 11.37 20180608
20180907 sell 7.64 10 7.38 20180824
20181010 sell 7.4 7 8.32 20180921
20181113 sell 8.12 8 7.71 20181101
20181212 sell 8.29 7 8.49 20181203
20190124 sell 7.95 7 8.06 20190115
20190327 sell 9.88 6 9.94 20190319
