time operation sell_price hold_day buy_price buy_date
20150309 sell 5.44 8 5.37 20150225
20150603 sell 7.6 7 7.5 20150525
20150824 sell 5.66 12 6.12 20150806
20151022 sell 4.85 6 5.03 20151014
20151117 sell 4.93 5 5.08 20151110
20151230 sell 4.76 8 4.77 20151218
20160301 sell 3.98 2 4.0 20160226
20160314 sell 4.11 8 4.3 20160302
20160329 sell 3.98 6 4.28 20160321
20160421 sell 4.46 22 4.28 20160321
20160613 sell 3.7 5 3.87 20160602
20160722 sell 4.17 16 3.83 20160630
20160826 sell 4.56 14 4.3 20160808
20160912 sell 4.36 2 4.55 20160908
20160930 sell 4.52 6 4.71 20160922
20161102 sell 4.47 4 4.61 20161027
20161215 sell 5.43 26 4.55 20161109
20170209 sell 5.87 17 5.49 20170110
20170418 sell 5.48 5 5.71 20170411
20170509 sell 5.17 19 5.71 20170411
20170727 sell 6.02 43 5.19 20170525
20170911 sell 7.37 6 7.83 20170901
20171120 sell 6.27 7 6.63 20171109
20171206 sell 6.46 7 6.62 20171127
20180115 sell 6.36 9 6.6 20180102
20180305 sell 6.79 5 7.5 20180226
20180420 sell 6.16 37 7.5 20180226
20180620 sell 6.29 9 6.33 20180606
20180806 sell 6.33 42 6.33 20180606
20181009 sell 5.89 5 6.15 20180925
20181024 sell 5.86 2 6.14 20181022
20181126 sell 5.54 6 5.89 20181116
20190128 sell 5.13 9 5.15 20190115
20190415 sell 5.67 6 5.98 20190404
