time operation sell_price hold_day buy_price buy_date
20150305 sell 29.7 9 30.33 20150213
20150414 sell 33.21 17 31.5 20150316
20150602 sell 38.44 7 38.12 20150522
20150722 sell 34.37 5 36.0 20150715
20150814 sell 33.3 3 34.6 20150811
20151021 sell 26.67 7 28.29 20151012
20160104 sell 29.72 19 29.31 20151207
20160225 sell 26.47 6 27.95 20160217
20160401 sell 30.59 21 28.6 20160303
20160421 sell 29.74 4 30.96 20160415
20160506 sell 20.35 14 30.96 20160415
20160725 sell 26.66 25 22.96 20160620
20160824 sell 27.3 5 28.43 20160817
20161017 sell 26.27 5 26.95 20161010
20161110 sell 27.57 12 26.8 20161025
20161207 sell 28.89 11 27.44 20161122
20170112 sell 28.2 5 29.69 20170105
20170301 sell 32.03 23 29.22 20170120
20170428 sell 33.66 6 34.5 20170420
20170731 sell 41.2 4 43.42 20170725
20170904 sell 41.36 7 41.52 20170824
20171128 sell 52.59 63 41.52 20170824
20180102 sell 56.38 12 54.5 20171214
20180321 sell 58.28 10 56.26 20180307
20180504 sell 51.1 4 51.4 20180426
20180621 sell 54.22 10 54.74 20180606
20180718 sell 45.9 29 54.74 20180606
20180802 sell 44.08 4 47.19 20180727
20180816 sell 42.32 14 47.19 20180727
20181115 sell 41.11 5 40.63 20181108
20181123 sell 39.88 11 40.63 20181108
20181224 sell 37.74 3 38.25 20181219
20190222 sell 45.61 24 39.84 20190111
20190326 sell 46.57 5 49.25 20190319
20190416 sell 52.88 10 52.93 20190401
20190426 sell 49.37 18 52.93 20190401
