time operation sell_price hold_day buy_price buy_date
20150119 sell 22.88 9 24.36 20150106
20150311 sell 22.45 7 22.46 20150302
20150429 sell 33.18 41 22.46 20150302
20150520 sell 31.83 4 32.03 20150514
20150612 sell 42.1 15 33.09 20150522
20150729 sell 29.95 4 31.16 20150723
20151102 sell 25.07 14 25.37 20151013
20151117 sell 26.37 7 27.0 20151106
20160107 sell 33.11 25 28.73 20151202
20160224 sell 30.3 6 31.99 20160216
20160329 sell 28.77 6 29.64 20160321
20160614 sell 26.67 5 28.02 20160603
20160720 sell 31.35 31 28.02 20160603
20160825 sell 30.59 8 32.28 20160815
20160929 sell 30.55 4 31.17 20160923
20161020 sell 31.14 6 31.17 20161012
20170302 sell 30.56 13 30.69 20170213
20170428 sell 31.03 5 32.54 20170421
20170620 sell 32.74 20 31.69 20170519
20170704 sell 34.15 30 31.69 20170519
20170824 sell 31.86 4 32.56 20170818
20171102 sell 33.08 20 32.08 20170928
20171116 sell 34.2 30 32.08 20170928
20171128 sell 33.37 38 32.08 20170928
20180131 sell 33.9 18 33.13 20180105
20180329 sell 33.68 15 33.6 20180308
20180601 sell 38.71 18 38.2 20180508
20180723 sell 35.01 5 36.35 20180716
20180906 sell 30.32 6 32.06 20180829
20181011 sell 29.09 6 31.39 20180926
20181126 sell 29.3 14 29.67 20181106
20181210 sell 28.8 24 29.67 20181106
20181220 sell 26.51 3 29.31 20181217
20190118 sell 26.61 22 29.31 20181217
20190129 sell 26.6 3 26.69 20190124
20190225 sell 29.56 17 26.69 20190124
20190425 sell 31.59 15 30.87 20190403
