time operation sell_price hold_day buy_price buy_date
20150123 sell 19.88 13 19.36 20150106
20150128 sell 19.65 16 19.36 20150106
20150303 sell 20.2 13 20.38 20150205
20150507 sell 23.18 8 24.55 20150424
20150601 sell 22.42 4 24.65 20150526
20150615 sell 22.31 14 24.65 20150526
20151022 sell 15.38 10 15.72 20151008
20151118 sell 15.47 7 16.14 20151109
20151230 sell 16.94 17 16.17 20151207
20160218 sell 14.8 6 15.09 20160203
20160421 sell 15.55 12 16.0 20160405
20160613 sell 13.95 3 14.49 20160606
20160725 sell 14.89 12 14.1 20160707
20160810 sell 15.7 24 14.1 20160707
20161018 sell 15.86 6 16.27 20161010
20161208 sell 16.35 10 16.0 20161124
20170116 sell 15.05 5 15.67 20170109
20170405 sell 15.87 3 15.64 20170329
20170609 sell 14.07 6 14.06 20170601
20170705 sell 14.28 8 14.21 20170623
20170728 sell 14.33 7 14.67 20170719
20170907 sell 13.72 3 13.74 20170904
20171018 sell 14.05 8 14.17 20170929
20180116 sell 12.97 6 13.11 20180108
20180321 sell 11.93 7 12.12 20180312
20180411 sell 11.16 20 12.12 20180312
20180417 sell 10.93 24 12.12 20180312
20180528 sell 10.17 51 12.12 20180312
20181113 sell 6.59 30 7.34 20180925
20190122 sell 7.31 25 6.49 20181214
20190419 sell 9.86 17 8.27 20190326
