time operation sell_price hold_day buy_price buy_date
20150304 sell 13.57 5 13.8 20150225
20150326 sell 15.11 10 14.6 20150312
20150601 sell 15.9 4 16.62 20150526
20150616 sell 15.64 7 16.3 20150605
20151102 sell 11.14 24 10.96 20150922
20151230 sell 12.1 7 12.51 20151221
20160226 sell 9.79 4 10.29 20160222
20160315 sell 10.32 16 10.29 20160222
20160329 sell 10.43 26 10.29 20160222
20160510 sell 10.28 3 10.72 20160505
20160614 sell 10.4 7 10.48 20160601
20160808 sell 9.11 46 10.48 20160601
20161102 sell 9.07 7 9.24 20161024
20161206 sell 9.49 17 9.18 20161111
20170116 sell 9.14 2 9.15 20170112
20170609 sell 9.15 9 9.1 20170525
20170615 sell 9.04 13 9.1 20170525
20170913 sell 11.43 13 11.11 20170825
20171130 sell 13.38 35 11.55 20171012
20180103 sell 13.33 7 13.52 20171222
20180126 sell 14.05 10 13.55 20180112
20180207 sell 12.92 1 14.0 20180206
20180420 sell 11.35 6 11.52 20180412
20180802 sell 8.94 8 9.42 20180723
20180816 sell 8.78 18 9.42 20180723
20180906 sell 9.97 10 9.36 20180823
20181011 sell 9.86 29 9.36 20180823
20181101 sell 10.83 44 9.36 20180823
20190312 sell 12.36 38 10.1 20190110
20190426 sell 13.79 17 13.36 20190402
