time operation sell_price hold_day buy_price buy_date
20150506 sell 12.61 34 11.48 20150317
20150602 sell 12.37 4 13.35 20150527
20150616 sell 12.09 7 12.82 20150605
20150728 sell 11.85 15 13.56 20150707
20151027 sell 8.81 9 8.73 20151014
20151117 sell 9.04 6 9.24 20151109
20151229 sell 8.42 4 8.54 20151223
20160204 sell 7.26 30 8.54 20151223
20160226 sell 7.26 6 7.43 20160218
20160324 sell 7.63 15 7.58 20160303
20160421 sell 7.57 4 7.75 20160415
20160524 sell 7.22 26 7.75 20160415
20160614 sell 7.19 7 7.32 20160601
20160722 sell 7.29 35 7.32 20160601
20160826 sell 7.4 10 7.34 20160812
20160909 sell 7.42 20 7.34 20160812
20161101 sell 7.33 12 7.3 20161014
20161208 sell 7.58 18 7.44 20161114
20170103 sell 7.97 35 7.44 20161114
20170419 sell 7.8 7 8.05 20170410
20170811 sell 7.97 56 7.79 20170523
20170907 sell 8.09 7 8.12 20170829
20171011 sell 8.0 3 7.99 20170929
20171027 sell 8.13 15 7.99 20170929
20180202 sell 9.3 26 8.09 20171227
20180503 sell 7.7 5 7.71 20180424
20180717 sell 7.3 5 7.76 20180710
20180903 sell 8.07 26 7.58 20180727
20181220 sell 7.43 3 7.72 20181217
20190118 sell 7.35 2 7.34 20190116
20190311 sell 7.71 19 7.41 20190212
20190415 sell 7.61 5 7.77 20190408
20190425 sell 7.51 13 7.77 20190408
