time operation sell_price hold_day buy_price buy_date
20150217 sell 26.62 7 26.74 20150206
20150420 sell 34.31 22 28.04 20150318
20150616 sell 30.85 3 32.73 20150611
20151102 sell 18.46 15 17.76 20151012
20151228 sell 21.52 9 22.84 20151215
20160229 sell 13.97 4 15.52 20160223
20160329 sell 17.12 17 15.99 20160304
20160421 sell 17.26 5 18.36 20160414
20160614 sell 15.49 7 16.35 20160601
20160719 sell 17.34 32 16.35 20160601
20160825 sell 17.97 8 19.07 20160815
20161123 sell 18.91 28 17.22 20161014
20170206 sell 16.53 7 16.59 20170119
20170609 sell 16.9 16 16.2 20170516
20170922 sell 20.37 19 19.5 20170828
20171120 sell 18.85 4 19.05 20171114
20171130 sell 19.14 7 19.87 20171121
20180116 sell 18.01 6 18.55 20180108
20180319 sell 17.03 5 17.8 20180312
20180412 sell 17.3 5 17.47 20180403
20180516 sell 16.83 6 17.39 20180508
20180801 sell 13.08 6 13.85 20180724
20180903 sell 12.88 5 13.35 20180827
20181011 sell 12.1 6 12.94 20180926
20181114 sell 13.83 14 13.2 20181025
20181212 sell 13.88 4 13.93 20181206
20190117 sell 14.13 8 14.15 20190107
20190415 sell 17.87 7 18.49 20190403
20190423 sell 17.92 13 18.49 20190403
