time operation sell_price hold_day buy_price buy_date
20150310 sell 11.53 28 9.52 20150122
20150410 sell 12.85 16 12.81 20150318
20150505 sell 14.01 7 14.16 20150423
20150618 sell 19.34 7 21.24 20150609
20150729 sell 14.53 5 15.9 20150722
20150824 sell 14.99 17 15.9 20150722
20151113 sell 15.54 23 13.85 20151013
20151228 sell 13.51 4 14.16 20151222
20160127 sell 10.59 25 14.16 20151222
20160229 sell 10.28 8 11.59 20160217
20160310 sell 10.31 16 11.59 20160217
20160330 sell 11.54 8 11.6 20160318
20160615 sell 11.12 9 11.02 20160531
20160725 sell 10.89 12 10.88 20160707
20160824 sell 11.12 11 11.31 20160809
20161102 sell 11.13 16 11.12 20161011
20161214 sell 11.54 15 11.36 20161123
20170112 sell 11.45 4 11.58 20170106
20170301 sell 11.36 11 11.12 20170214
20170414 sell 10.71 41 11.12 20170214
20170602 sell 10.33 11 10.42 20170516
20170622 sell 10.83 10 10.52 20170608
20170811 sell 11.44 9 11.9 20170731
20171020 sell 13.72 21 11.84 20170914
20171219 sell 12.38 5 12.3 20171212
20180129 sell 13.38 16 12.41 20180105
20180322 sell 14.08 14 12.73 20180302
20180612 sell 15.28 26 13.71 20180507
20180731 sell 13.21 8 13.58 20180719
20180910 sell 12.07 6 12.38 20180831
20181011 sell 12.03 12 12.36 20180917
20181030 sell 11.49 25 12.36 20180917
20190125 sell 10.77 12 10.73 20190109
20190312 sell 12.34 20 11.34 20190212
20190416 sell 14.05 9 13.35 20190402
