time operation sell_price hold_day buy_price buy_date
20150519 sell 77.26 15 64.2 20150427
20150817 sell 59.82 4 67.0 20150811
20151023 sell 24.39 13 22.9 20150929
20151130 sell 28.56 12 26.54 20151105
20151229 sell 29.99 7 31.9 20151218
20160223 sell 26.95 8 26.99 20160204
20160329 sell 27.0 10 26.17 20160315
20160412 sell 27.73 19 26.17 20160315
20160614 sell 23.63 3 25.23 20160607
20160708 sell 24.27 20 25.23 20160607
20160826 sell 23.86 9 24.17 20160815
20160928 sell 24.58 10 24.41 20160912
20161116 sell 24.56 5 24.94 20161109
20170112 sell 20.55 5 21.21 20170105
20170214 sell 20.64 6 20.98 20170206
20170314 sell 20.25 12 21.0 20170224
20170417 sell 19.44 3 20.0 20170412
20170509 sell 20.37 7 19.93 20170427
20170524 sell 21.18 18 19.93 20170427
20170710 sell 20.05 1 20.77 20170707
20170804 sell 18.94 20 20.77 20170707
20170825 sell 19.07 5 19.58 20170818
20170912 sell 19.1 8 19.2 20170831
20171020 sell 19.1 5 19.48 20171013
20180110 sell 18.3 12 18.45 20171222
20180202 sell 18.87 7 19.54 20180124
20180320 sell 20.45 17 19.12 20180223
20180413 sell 20.0 8 20.89 20180330
20180516 sell 20.51 9 20.7 20180503
20180620 sell 22.55 14 22.0 20180530
20180710 sell 23.7 5 23.22 20180703
20180726 sell 26.2 17 23.22 20180703
20181010 sell 20.82 4 21.19 20180927
20181030 sell 21.07 6 22.68 20181022
20181122 sell 21.93 14 22.58 20181102
20181210 sell 20.08 2 21.92 20181206
20190201 sell 19.94 5 19.81 20190125
