time operation sell_price hold_day buy_price buy_date
20150305 sell 19.57 6 19.94 20150225
20150429 sell 24.07 31 20.62 20150316
20150618 sell 24.88 18 24.98 20150525
20150720 sell 20.51 2 20.31 20150716
20150817 sell 20.8 17 20.87 20150723
20150921 sell 18.08 5 19.14 20150914
20151021 sell 18.14 5 18.05 20151014
20151116 sell 17.66 5 18.68 20151109
20151230 sell 17.34 6 17.94 20151222
20160229 sell 14.09 43 17.94 20151222
20160314 sell 15.77 53 17.94 20151222
20160422 sell 16.16 15 16.89 20160331
20160613 sell 14.4 48 16.89 20160331
20160725 sell 16.23 14 14.98 20160705
20161123 sell 18.23 21 17.13 20161025
20170221 sell 20.57 44 18.52 20161213
20170327 sell 21.29 16 20.57 20170303
20170419 sell 21.2 7 22.06 20170410
20170428 sell 21.2 3 21.34 20170425
20170616 sell 20.95 17 20.95 20170522
20170728 sell 23.88 21 22.68 20170629
20170904 sell 22.97 6 24.06 20170825
20171009 sell 24.74 13 24.76 20170913
20171101 sell 24.99 8 26.25 20171020
20171211 sell 30.01 19 26.88 20171114
20180115 sell 31.37 9 31.96 20180102
20180323 sell 31.57 7 34.2 20180314
20180417 sell 31.97 6 33.61 20180409
20180517 sell 35.24 15 34.07 20180424
20180621 sell 35.3 10 35.88 20180606
20180720 sell 34.84 31 35.88 20180606
20180903 sell 36.95 4 37.6 20180828
20181010 sell 35.2 6 36.43 20180925
20181114 sell 33.7 6 34.25 20181106
20190312 sell 35.67 35 30.34 20190115
20190328 sell 37.35 9 36.72 20190315
