time operation sell_price hold_day buy_price buy_date
20160106 sell 30.59 8 31.22 20151223
20160302 sell 22.26 7 24.05 20160222
20160330 sell 23.34 6 24.29 20160322
20160413 sell 24.19 15 24.29 20160322
20160713 sell 19.91 6 19.43 20160705
20161014 sell 23.2 15 19.17 20160811
20170215 sell 33.85 4 34.81 20170209
20170417 sell 35.75 7 37.7 20170406
20170622 sell 35.63 22 32.1 20170519
20170905 sell 32.93 7 34.04 20170825
20171103 sell 33.04 15 32.38 20171013
20171120 sell 35.07 26 32.38 20171013
20180103 sell 33.71 10 33.19 20171219
20180315 sell 33.45 9 33.24 20180302
20180423 sell 34.28 12 34.01 20180403
20180530 sell 34.79 11 34.65 20180515
20181129 sell 21.97 36 34.65 20180515
20190108 sell 20.05 24 22.08 20181203
20190227 sell 20.28 10 20.15 20190212
20190409 sell 18.71 3 19.26 20190403
