time operation sell_price hold_day buy_price buy_date
20150429 sell 10.11 26 8.67 20150323
20150701 sell 11.7 26 10.5 20150525
20150821 sell 8.8 11 9.31 20150806
20150914 sell 7.36 25 9.31 20150806
20151102 sell 8.03 14 7.69 20151013
20151210 sell 8.21 4 8.67 20151204
20151230 sell 8.87 9 9.28 20151217
20160229 sell 6.47 7 6.75 20160218
20160329 sell 6.77 6 7.18 20160321
20160412 sell 6.89 7 7.01 20160331
20160421 sell 6.7 14 7.01 20160331
20160614 sell 6.38 6 6.6 20160602
20160722 sell 6.83 14 6.65 20160704
20160825 sell 7.04 14 6.95 20160805
20161101 sell 6.95 6 7.03 20161024
20161208 sell 7.28 17 7.04 20161115
20170322 sell 7.42 34 6.95 20170126
20170502 sell 8.1 15 7.69 20170410
20170706 sell 9.67 34 8.3 20170517
20170904 sell 8.64 76 8.3 20170517
20170922 sell 9.08 11 9.05 20170907
20171107 sell 8.4 38 9.05 20170907
20171201 sell 8.85 56 9.05 20170907
20180302 sell 8.37 38 8.9 20180102
20180319 sell 8.4 5 8.73 20180312
20180518 sell 8.12 6 8.27 20180510
20180625 sell 7.82 5 8.08 20180615
20180802 sell 6.36 6 6.78 20180725
20180817 sell 6.32 17 6.78 20180725
20180904 sell 6.22 29 6.78 20180725
20181008 sell 6.09 5 6.53 20180921
20181114 sell 5.98 10 5.77 20181031
20181210 sell 5.87 5 6.15 20181203
20181221 sell 5.92 4 6.14 20181217
20190108 sell 6.12 5 6.35 20181228
20190117 sell 6.1 12 6.35 20181228
20190312 sell 6.88 27 6.3 20190125
