time operation sell_price hold_day buy_price buy_date
20150115 sell 21.35 6 21.35 20150107
20150728 sell 34.02 4 39.6 20150722
20150819 sell 34.6 5 38.82 20150812
20151022 sell 26.16 9 26.08 20151009
20160229 sell 37.22 17 37.52 20160128
20160413 sell 54.3 48 37.52 20160128
20160623 sell 13.58 13 13.59 20160602
20160825 sell 14.74 5 15.26 20160818
20160926 sell 14.27 9 15.5 20160909
20161103 sell 14.5 6 14.67 20161026
20161213 sell 13.05 2 13.72 20161209
20170117 sell 12.38 5 13.16 20170110
20170313 sell 15.67 28 13.66 20170125
20170509 sell 16.45 5 17.37 20170502
20170622 sell 14.49 8 15.36 20170612
20170807 sell 17.99 27 15.94 20170629
20170914 sell 18.5 55 15.94 20170629
20171018 sell 18.03 5 18.78 20171011
20171031 sell 17.7 2 18.15 20171027
20171211 sell 16.04 6 16.83 20171201
20180117 sell 16.87 11 16.52 20180102
20180308 sell 18.16 8 18.43 20180226
20180803 sell 13.5 16 13.38 20180712
20180820 sell 13.16 27 13.38 20180712
20180903 sell 13.56 5 13.95 20180827
20181012 sell 13.38 7 13.58 20180926
20181029 sell 12.69 4 13.49 20181023
20181119 sell 13.43 9 13.64 20181106
20190129 sell 12.54 7 12.64 20190118
20190318 sell 15.74 36 12.64 20190118
