time operation sell_price hold_day buy_price buy_date
20150209 sell 25.47 17 24.3 20150115
20150311 sell 28.2 13 26.68 20150213
20150731 sell 47.79 11 40.21 20150716
20150820 sell 41.0 5 47.97 20150813
20150909 sell 33.4 17 47.97 20150813
20151022 sell 36.7 16 33.96 20150923
20160225 sell 30.3 10 33.32 20160204
20160413 sell 35.91 16 33.51 20160321
20160511 sell 36.98 7 36.92 20160429
20160720 sell 42.49 5 45.2 20160713
20160815 sell 43.3 7 42.95 20160804
20161018 sell 40.76 6 41.25 20161010
20161214 sell 37.1 3 38.03 20161209
20170116 sell 38.16 8 38.65 20170104
20170321 sell 39.4 12 40.13 20170303
20170418 sell 38.75 5 40.98 20170411
20170717 sell 32.66 26 29.34 20170609
20170824 sell 32.96 4 33.94 20170818
20171023 sell 37.47 29 34.41 20170905
20171127 sell 37.48 9 38.6 20171114
20171228 sell 39.45 10 38.39 20171214
20180316 sell 38.0 13 37.99 20180227
20180529 sell 39.37 6 40.8 20180521
20180615 sell 39.75 7 40.76 20180606
20180725 sell 42.18 13 40.32 20180706
20180912 sell 42.9 13 41.66 20180824
20181122 sell 38.79 5 40.45 20181115
20181211 sell 38.19 5 39.6 20181204
20190123 sell 36.1 34 39.6 20181204
20190325 sell 42.4 28 37.74 20190213
20190425 sell 40.17 4 40.99 20190419
