time operation sell_price hold_day buy_price buy_date
20150120 sell 17.31 11 16.82 20150105
20150202 sell 16.96 20 16.82 20150105
20150306 sell 17.7 8 17.61 20150217
20150602 sell 22.88 6 23.07 20150525
20150619 sell 21.56 19 23.07 20150525
20150819 sell 16.64 4 18.14 20150813
20150929 sell 13.35 5 14.19 20150922
20151027 sell 15.6 12 14.44 20151009
20151211 sell 16.46 5 16.76 20151204
20160225 sell 12.97 3 14.14 20160222
20160316 sell 14.07 6 13.9 20160308
20160615 sell 14.92 11 14.45 20160527
20160805 sell 15.84 17 15.16 20160713
20161109 sell 15.98 22 16.12 20161010
20161207 sell 16.87 9 16.86 20161124
20161215 sell 15.98 15 16.86 20161124
20170112 sell 15.71 3 16.22 20170109
20170217 sell 16.44 13 16.37 20170124
20170417 sell 18.22 14 17.44 20170324
20170621 sell 23.34 23 19.21 20170517
20170901 sell 20.65 6 21.17 20170824
20171102 sell 24.5 24 21.57 20170922
20180105 sell 27.4 10 27.35 20171221
20180306 sell 26.43 5 27.3 20180227
20180319 sell 27.08 14 27.3 20180227
20180604 sell 24.31 65 27.3 20180227
20180621 sell 24.48 8 25.52 20180608
20180905 sell 20.37 5 20.81 20180829
20181011 sell 19.5 25 20.81 20180829
20181030 sell 17.44 38 20.81 20180829
20181214 sell 17.97 6 17.7 20181206
20190219 sell 20.24 23 18.76 20190110
20190322 sell 20.35 5 20.74 20190315
20190426 sell 22.6 16 23.24 20190403
