time operation sell_price hold_day buy_price buy_date
20150309 sell 8.31 7 8.52 20150226
20150615 sell 12.26 13 12.17 20150527
20150729 sell 7.97 4 9.07 20150723
20150820 sell 7.9 7 8.84 20150811
20151117 sell 7.42 24 6.82 20151014
20151127 sell 6.88 32 6.82 20151014
20151230 sell 7.0 6 7.09 20151222
20160229 sell 5.25 6 5.74 20160219
20160315 sell 5.79 6 5.77 20160307
20160615 sell 5.38 7 5.47 20160602
20160720 sell 5.66 19 5.44 20160623
20160825 sell 5.69 10 5.61 20160811
20160914 sell 5.63 24 5.61 20160811
20161102 sell 5.89 14 5.71 20161013
20170113 sell 6.81 13 6.72 20161226
20170309 sell 7.78 19 7.24 20170210
20170413 sell 8.78 18 8.01 20170316
20170622 sell 6.73 9 6.75 20170609
20170907 sell 7.48 7 7.51 20170829
20171102 sell 6.6 4 6.93 20171027
20180201 sell 6.98 35 6.52 20171213
20180403 sell 7.21 15 7.18 20180313
20180427 sell 7.3 12 7.54 20180411
20180525 sell 7.85 14 7.76 20180507
20180803 sell 6.7 8 7.03 20180724
20181008 sell 6.45 10 6.63 20180914
20181029 sell 5.68 25 6.63 20180914
20181108 sell 5.6 33 6.63 20180914
20181126 sell 5.57 6 5.8 20181116
20181211 sell 5.7 5 5.82 20181204
20181220 sell 5.59 4 5.76 20181214
20190128 sell 5.53 8 5.54 20190116
20190313 sell 6.16 20 5.73 20190213
