time operation sell_price hold_day buy_price buy_date
20150202 sell 9.83 8 10.19 20150121
20150612 sell 25.01 23 16.95 20150512
20150729 sell 15.84 4 18.05 20150723
20150820 sell 15.48 20 18.05 20150723
20150929 sell 11.45 3 12.26 20150924
20151023 sell 14.55 16 12.26 20150924
20151118 sell 15.11 9 15.19 20151105
20151225 sell 16.45 5 16.96 20151218
20160226 sell 10.88 6 12.0 20160218
20160315 sell 11.35 18 12.0 20160218
20160421 sell 11.96 44 12.0 20160218
20160628 sell 14.41 15 11.11 20160603
20160825 sell 12.72 5 12.83 20160818
20160912 sell 12.22 7 12.92 20160901
20161031 sell 12.79 13 12.88 20161012
20161129 sell 12.9 13 13.16 20161110
20170112 sell 11.56 6 12.1 20170104
20170301 sell 11.76 15 11.71 20170208
20170317 sell 11.95 27 11.71 20170208
20171218 sell 44.47 29 9.67 20171107
20180228 sell 56.92 10 50.03 20180201
20180426 sell 39.04 4 42.85 20180420
20180615 sell 32.21 28 42.85 20180420
20180914 sell 26.73 12 25.84 20180829
20181114 sell 23.13 7 22.66 20181105
20190123 sell 20.25 3 20.85 20190118
20190318 sell 26.36 23 23.06 20190213
20190410 sell 25.36 2 25.68 20190408
