time operation sell_price hold_day buy_price buy_date
20150312 sell 40.33 12 39.26 20150217
20150729 sell 64.35 5 69.92 20150722
20150818 sell 61.07 6 70.15 20150810
20160425 sell 54.21 15 50.68 20150922
20160715 sell 24.61 10 24.02 20160701
20160923 sell 22.46 3 22.73 20160920
20161021 sell 22.47 5 22.65 20161014
20161123 sell 22.6 6 22.89 20161115
20161205 sell 22.47 14 22.89 20161115
20170117 sell 20.8 6 21.19 20170109
20170221 sell 20.62 4 20.73 20170215
20170321 sell 19.9 3 20.6 20170309
20170418 sell 21.18 13 21.06 20170328
20170707 sell 19.6 23 18.77 20170606
20170811 sell 18.66 1 18.84 20170810
20170912 sell 19.76 18 19.67 20170817
20171208 sell 21.15 24 19.56 20171106
20171227 sell 22.23 9 22.82 20171214
20180321 sell 21.29 14 21.5 20180301
20180413 sell 24.98 29 21.5 20180301
20180516 sell 25.21 50 21.5 20180301
20180710 sell 25.39 4 25.16 20180704
20180821 sell 27.67 6 29.05 20180813
20181123 sell 25.99 14 25.16 20181105
20190128 sell 25.03 21 23.97 20181226
20190308 sell 29.0 19 25.79 20190211
20190412 sell 28.5 6 30.64 20190403
