time operation sell_price hold_day buy_price buy_date
20150120 sell 29.74 8 31.3 20150108
20150311 sell 31.92 9 31.94 20150226
20150731 sell 53.6 9 55.88 20150720
20150820 sell 48.8 8 59.49 20150810
20151102 sell 47.99 17 39.39 20150925
20151224 sell 44.95 4 46.6 20151218
20160128 sell 35.7 3 40.09 20160125
20160226 sell 36.5 7 39.43 20160217
20160311 sell 36.4 5 38.69 20160304
20160330 sell 39.7 7 39.66 20160321
20160615 sell 33.8 6 34.65 20160603
20160719 sell 37.47 20 33.55 20160621
20160825 sell 35.35 5 35.95 20160818
20161117 sell 34.59 5 35.56 20161110
20170116 sell 34.17 7 33.98 20170105
20170330 sell 33.38 7 34.27 20170321
20170420 sell 35.41 8 34.12 20170410
20170628 sell 27.41 13 26.83 20170609
20170726 sell 29.57 33 26.83 20170609
20170825 sell 29.1 4 29.75 20170821
20170925 sell 30.29 15 30.22 20170904
20171220 sell 27.76 6 28.57 20171212
20180202 sell 24.92 3 25.69 20180130
20180315 sell 26.0 11 25.91 20180228
20180412 sell 27.46 9 27.79 20180328
20180719 sell 23.1 10 22.97 20180705
20180921 sell 24.22 18 23.45 20180828
20181114 sell 23.97 9 23.23 20181101
20190117 sell 22.3 6 22.51 20190109
20190320 sell 25.84 25 23.34 20190213
