time operation sell_price hold_day buy_price buy_date
20150121 sell 15.56 11 16.17 20150106
20150506 sell 18.35 8 18.67 20150423
20150618 sell 25.19 25 19.48 20150513
20150729 sell 16.46 44 19.48 20150513
20150821 sell 16.34 9 18.21 20150810
20151022 sell 14.73 8 15.3 20151012
20151211 sell 15.62 4 16.63 20151207
20160104 sell 15.7 11 16.6 20151217
20160129 sell 14.01 4 16.37 20160125
20160309 sell 18.29 17 16.4 20160215
20160401 sell 20.38 9 20.2 20160321
20160429 sell 20.61 5 21.71 20160422
20160615 sell 19.52 11 19.79 20160527
20160715 sell 22.99 33 19.79 20160527
20160817 sell 22.93 11 23.15 20160802
20160922 sell 22.94 5 23.22 20160913
20161027 sell 23.3 11 23.03 20161012
20170112 sell 18.95 5 19.8 20170105
20170314 sell 19.71 23 19.25 20170209
20170615 sell 18.24 6 18.65 20170607
20170828 sell 22.16 23 19.58 20170726
20171207 sell 36.5 28 25.68 20171030
20180124 sell 40.4 21 41.16 20171225
20180302 sell 37.27 4 39.5 20180226
20180315 sell 36.66 6 39.05 20180307
20180420 sell 31.66 2 33.47 20180418
20180517 sell 36.44 11 34.52 20180502
20180705 sell 16.51 4 18.96 20180629
20180723 sell 17.35 5 18.17 20180716
20180829 sell 15.72 4 16.38 20180823
20181011 sell 13.95 7 15.09 20180925
20181121 sell 14.75 13 14.69 20181102
20190131 sell 15.06 12 14.99 20190115
20190422 sell 20.2 12 19.46 20190403
