time operation sell_price hold_day buy_price buy_date
20150202 sell 22.76 19 19.46 20150106
20150305 sell 26.8 37 19.46 20150106
20150409 sell 33.23 17 29.05 20150316
20150629 sell 26.04 6 35.37 20150618
20150724 sell 26.65 1 27.27 20150723
20151023 sell 15.4 9 15.17 20151012
20151118 sell 16.54 9 16.52 20151105
20151201 sell 16.49 18 16.52 20151105
20151228 sell 18.45 9 19.0 20151215
20160229 sell 12.2 6 13.7 20160219
20160314 sell 14.54 7 14.95 20160303
20160606 sell 10.23 3 15.24 20160601
20160722 sell 10.23 14 10.28 20160704
20160826 sell 10.86 39 10.28 20160704
20161209 sell 11.13 11 11.16 20161124
20170116 sell 9.74 5 10.11 20170109
20170221 sell 10.75 13 10.02 20170126
20170414 sell 10.86 5 11.48 20170407
20170620 sell 10.4 11 10.07 20170605
20170823 sell 10.9 19 10.74 20170727
20170907 sell 10.94 8 11.13 20170828
20170926 sell 11.01 7 11.25 20170915
20171129 sell 14.32 34 11.28 20171012
20171218 sell 14.0 3 15.18 20171213
20180115 sell 15.63 13 15.52 20171226
20180202 sell 15.59 5 16.4 20180126
20180420 sell 13.1 7 13.45 20180411
20180523 sell 12.68 8 12.99 20180511
20180802 sell 10.25 11 10.04 20180718
20181009 sell 8.34 2 8.99 20180928
20181123 sell 8.4 16 8.16 20181101
20181211 sell 8.78 28 8.16 20181101
20190128 sell 8.11 29 8.95 20181214
