time operation sell_price hold_day buy_price buy_date
20150817 sell 22.47 2 22.9 20150813
20151026 sell 16.75 9 16.3 20151013
20151228 sell 19.48 3 20.87 20151223
20160328 sell 16.01 6 15.53 20160318
20160607 sell 15.39 3 15.42 20160602
20160822 sell 17.49 5 17.89 20160815
20161118 sell 17.67 19 17.09 20161024
20170227 sell 15.21 6 15.4 20170217
20170703 sell 13.26 8 13.2 20170621
20170904 sell 14.42 3 14.23 20170830
20180126 sell 13.44 7 12.28 20180117
20180413 sell 10.79 2 11.06 20180411
20180416 sell 10.6 3 11.06 20180411
20180417 sell 10.52 4 11.06 20180411
20180515 sell 10.77 6 10.77 20180507
20180730 sell 8.94 3 9.12 20180725
20180731 sell 9.05 4 9.12 20180725
20180801 sell 8.8 5 9.12 20180725
20181008 sell 8.13 3 8.36 20180926
20181123 sell 8.88 20 8.04 20181026
20190111 sell 8.72 2 8.93 20190109
20190114 sell 8.67 3 8.93 20190109
20190305 sell 12.0 14 9.0 20190213
