time operation sell_price hold_day buy_price buy_date
20150112 sell 13.3 5 13.95 20150105
20150129 sell 13.81 3 14.3 20150126
20150311 sell 14.89 11 14.14 20150217
20150428 sell 15.6 4 16.07 20150422
20150429 sell 15.61 5 16.07 20150422
20150529 sell 17.01 5 18.23 20150522
20161028 sell 16.01 7 14.22 20161019
20161226 sell 15.45 2 15.98 20161222
20170112 sell 15.28 5 16.69 20170105
20170309 sell 14.51 6 14.15 20170301
20170310 sell 14.71 7 14.15 20170301
20170612 sell 13.04 3 13.4 20170607
20170614 sell 13.23 5 13.4 20170607
20170802 sell 14.26 7 14.36 20170724
20170822 sell 14.0 1 14.22 20170821
20171019 sell 14.11 7 14.12 20171010
20180109 sell 16.5 4 16.43 20180103
20180419 sell 14.84 4 14.95 20180413
20181120 sell 10.32 2 10.78 20181116
20181121 sell 10.54 3 10.78 20181116
20190118 sell 9.8 3 9.94 20190115
