time operation sell_price hold_day buy_price buy_date
20150716 sell 17.98 10 12.08 20150625
20151020 sell 17.64 5 18.0 20151013
20151218 sell 23.96 2 24.64 20151216
20160225 sell 16.24 1 17.99 20160224
20160226 sell 16.7 2 17.99 20160224
20160229 sell 15.4 3 17.99 20160224
20160301 sell 15.39 4 17.99 20160224
20160328 sell 16.2 3 16.38 20160323
20160509 sell 16.15 2 17.19 20160505
20160510 sell 16.57 3 17.19 20160505
20160530 sell 18.78 10 18.0 20160516
20160707 sell 19.62 10 19.0 20160623
20160722 sell 19.0 3 18.97 20160719
20160912 sell 17.91 1 18.04 20160909
20160913 sell 17.92 2 18.04 20160909
20161017 sell 20.09 15 18.32 20160919
20170112 sell 19.1 3 19.29 20170109
20170113 sell 19.13 4 19.29 20170109
20170116 sell 18.9 5 19.29 20170109
20170224 sell 19.12 4 19.29 20170220
20170711 sell 15.8 1 16.1 20170710
20170714 sell 15.43 1 15.63 20170713
20170818 sell 15.32 4 15.68 20170814
20171024 sell 15.8 7 16.15 20171013
20171113 sell 16.0 6 15.83 20171103
20171225 sell 16.26 4 16.27 20171215
20180328 sell 16.76 6 16.82 20180320
20180329 sell 16.89 7 16.82 20180320
20180403 sell 16.9 10 16.82 20180320
20180404 sell 16.67 11 16.82 20180320
20180511 sell 17.0 3 17.38 20180508
20180801 sell 11.7 1 11.88 20180731
20190130 sell 6.86 5 7.24 20190123
