time operation sell_price hold_day buy_price buy_date
20150129 sell 29.86 3 31.1 20150126
20150130 sell 29.58 4 31.1 20150126
20150202 sell 30.14 5 31.1 20150126
20150203 sell 30.71 6 31.1 20150126
20150204 sell 29.7 7 31.1 20150126
20150303 sell 31.92 8 30.61 20150212
20150305 sell 32.48 10 30.61 20150212
20150518 sell 36.56 3 38.77 20150513
20150731 sell 48.05 6 47.99 20150723
20150820 sell 48.7 8 48.68 20150810
20151127 sell 17.3 4 19.27 20151123
20151224 sell 18.5 5 19.3 20151217
20160328 sell 16.29 5 17.27 20160321
20160607 sell 16.6 5 16.78 20160531
20161018 sell 20.56 8 19.98 20160929
20161229 sell 23.39 5 23.79 20161222
20161230 sell 23.62 6 23.79 20161222
20170103 sell 23.87 7 23.79 20161222
20170216 sell 26.09 10 25.23 20170126
20170502 sell 11.34 2 11.45 20170427
20170614 sell 10.87 3 10.99 20170609
20170710 sell 13.27 21 10.99 20170609
20171025 sell 14.02 10 13.06 20171011
20180126 sell 13.36 4 13.36 20180122
20180319 sell 12.77 2 12.84 20180315
20180801 sell 7.3 5 7.52 20180725
20180802 sell 7.1 6 7.52 20180725
20180803 sell 6.71 7 7.52 20180725
20180806 sell 6.96 8 7.52 20180725
20180807 sell 7.05 9 7.52 20180725
20180808 sell 7.01 10 7.52 20180725
20181101 sell 4.87 3 4.8 20181029
20190305 sell 8.01 11 4.88 20190218
