time operation sell_price hold_day buy_price buy_date
20150325 sell 75.08 6 74.7 20150317
20150528 sell 85.22 3 91.58 20150525
20150529 sell 85.44 4 91.58 20150525
20150601 sell 87.41 5 91.58 20150525
20150615 sell 86.98 5 91.99 20150608
20150616 sell 86.5 6 91.99 20150608
20150617 sell 87.0 7 91.99 20150608
20150618 sell 83.96 8 91.99 20150608
20150928 sell 30.9 4 31.77 20150922
20150929 sell 29.93 5 31.77 20150922
20151209 sell 34.44 3 34.95 20151204
20151210 sell 34.49 4 34.95 20151204
20151228 sell 35.7 7 35.51 20151217
20151229 sell 36.15 8 35.51 20151217
20160311 sell 31.04 5 31.55 20160304
20160428 sell 32.19 10 32.02 20160414
20160607 sell 32.14 5 32.72 20160531
20160706 sell 31.99 3 32.18 20160701
20160719 sell 32.38 4 32.46 20160713
20160822 sell 34.46 8 32.54 20160810
20161108 sell 35.0 5 35.06 20161101
20170203 sell 35.62 7 36.21 20170118
20170206 sell 35.94 8 36.21 20170118
20170207 sell 36.06 9 36.21 20170118
20170407 sell 36.6 8 36.55 20170324
20170505 sell 37.26 6 37.51 20170426
20170904 sell 55.15 9 55.2 20170822
20170905 sell 56.29 10 55.2 20170822
20171106 sell 64.01 17 57.11 20171012
20171124 sell 74.62 31 57.11 20171012
20171215 sell 70.38 5 71.49 20171208
20171227 sell 70.35 4 74.91 20171221
20180124 sell 76.44 8 74.41 20180112
20180323 sell 70.3 4 73.81 20180319
20180611 sell 63.03 3 63.81 20180606
20180731 sell 61.6 5 61.74 20180724
20180814 sell 59.05 3 60.62 20180809
20180903 sell 62.73 6 62.47 20180824
20181026 sell 65.54 4 67.93 20181022
20181109 sell 64.62 3 66.8 20181106
20181120 sell 64.1 1 65.72 20181119
20190304 sell 72.58 25 60.79 20190121
