time operation sell_price hold_day buy_price buy_date
20150730 sell 29.61 4 33.15 20150724
20150731 sell 28.35 5 33.15 20150724
20150803 sell 25.6 6 33.15 20150724
20151019 sell 29.82 13 26.05 20150923
20151127 sell 28.73 2 30.63 20151125
20151223 sell 30.35 4 32.18 20151217
20160223 sell 27.63 6 26.85 20160215
20160224 sell 27.71 7 26.85 20160215
20160325 sell 29.72 16 27.4 20160303
20160704 sell 20.7 2 20.96 20160630
20160822 sell 19.68 3 20.27 20160817
20161124 sell 25.5 2 25.94 20161122
20170103 sell 26.14 3 27.9 20161228
20170302 sell 28.87 17 26.93 20170207
20170508 sell 33.81 8 34.7 20170425
20170726 sell 38.37 1 39.51 20170725
20170908 sell 42.01 16 38.4 20170817
20171031 sell 50.0 18 42.2 20170928
20180305 sell 39.87 3 40.11 20180228
20180525 sell 35.33 9 37.25 20180514
20180528 sell 37.3 10 37.25 20180514
20180529 sell 36.93 11 37.25 20180514
20180612 sell 36.44 4 37.2 20180606
20180720 sell 34.1 5 34.22 20180713
20180727 sell 33.76 10 34.22 20180713
20180730 sell 33.67 11 34.22 20180713
20180731 sell 34.27 12 34.22 20180713
20180801 sell 34.03 13 34.22 20180713
20180817 sell 33.27 2 32.27 20180815
20180820 sell 33.87 3 32.27 20180815
20180830 sell 34.81 11 32.27 20180815
20180831 sell 34.12 12 32.27 20180815
20181106 sell 25.93 5 26.31 20181030
20190307 sell 29.53 22 22.23 20190129
20190423 sell 29.46 3 30.65 20190418
