time operation sell_price hold_day buy_price buy_date
20150119 sell 38.4 9 39.45 20150106
20150120 sell 40.05 10 39.45 20150106
20150127 sell 39.98 15 39.45 20150106
20150227 sell 41.24 4 41.8 20150216
20150727 sell 37.95 3 41.34 20150722
20150728 sell 39.1 4 41.34 20150722
20150729 sell 39.0 5 41.34 20150722
20150817 sell 41.5 10 41.77 20150803
20150818 sell 38.69 11 41.77 20150803
20150819 sell 39.63 12 41.77 20150803
20151208 sell 39.81 3 41.0 20151203
20160104 sell 42.28 10 41.09 20151218
20160229 sell 41.4 9 43.19 20160216
20160719 sell 39.45 5 41.19 20160712
20160720 sell 39.49 6 41.19 20160712
20160926 sell 38.73 3 39.15 20160921
20161025 sell 38.59 1 38.93 20161024
20161201 sell 38.3 3 38.99 20161128
20170116 sell 37.27 5 38.26 20170109
20170117 sell 37.37 6 38.26 20170109
20170925 sell 42.47 8 41.45 20170913
20171226 sell 49.07 8 48.31 20171214
20180515 sell 36.52 6 36.72 20180507
20180608 sell 35.81 3 36.82 20180605
20180928 sell 23.42 3 23.86 20180925
20181109 sell 20.88 4 22.31 20181105
20181112 sell 21.51 5 22.31 20181105
20181220 sell 22.19 4 22.64 20181214
20190131 sell 24.37 14 21.83 20190111
