time operation sell_price hold_day buy_price buy_date
20150309 sell 5.17 12 4.5 20150212
20150521 sell 6.26 3 6.13 20150518
20150602 sell 6.73 11 6.13 20150518
20150818 sell 5.18 5 5.32 20150811
20150819 sell 5.29 6 5.32 20150811
20151022 sell 4.07 6 4.03 20151014
20151113 sell 4.07 5 4.23 20151106
20151124 sell 4.09 2 4.16 20151120
20151126 sell 4.1 4 4.16 20151120
20151127 sell 3.87 5 4.16 20151120
20151228 sell 4.25 7 4.13 20151217
20160224 sell 3.97 5 4.03 20160217
20160718 sell 3.47 7 3.36 20160707
20170203 sell 3.46 4 3.53 20170123
20170414 sell 3.57 4 3.58 20170410
20170808 sell 3.72 6 3.67 20170731
20171101 sell 4.21 17 3.72 20171009
20171102 sell 4.22 18 3.72 20171009
20180117 sell 3.92 2 4.03 20180115
20180305 sell 3.6 2 3.71 20180301
20180315 sell 3.8 10 3.71 20180301
20180316 sell 3.81 11 3.71 20180301
20180319 sell 3.78 12 3.71 20180301
20180731 sell 3.0 5 3.09 20180724
20180903 sell 2.8 1 2.85 20180831
20180904 sell 2.82 2 2.85 20180831
20181008 sell 2.74 3 2.82 20180926
20181120 sell 2.56 4 2.57 20181114
20181210 sell 2.41 2 2.49 20181206
20190115 sell 2.73 7 2.57 20190104
