time operation sell_price hold_day buy_price buy_date
20150225 sell 33.31 3 33.27 20150213
20150324 sell 33.41 4 34.4 20150318
20150415 sell 34.37 9 34.46 20150401
20150615 sell 33.04 3 34.79 20150610
20150616 sell 32.48 4 34.79 20150610
20150923 sell 23.01 4 23.43 20150917
20150924 sell 22.95 5 23.43 20150917
20151028 sell 24.8 13 23.96 20151009
20160310 sell 24.38 5 24.58 20160303
20160525 sell 26.58 2 26.86 20160523
20160607 sell 27.08 3 26.91 20160602
20160706 sell 26.87 2 27.43 20160704
20160719 sell 27.13 4 27.35 20160713
20160720 sell 27.27 5 27.35 20160713
20160722 sell 27.1 7 27.35 20160713
20160914 sell 28.46 10 27.47 20160831
20170203 sell 28.26 6 28.65 20170119
20170320 sell 27.35 2 27.85 20170316
20170321 sell 27.36 3 27.85 20170316
20170411 sell 27.01 2 27.28 20170407
20170412 sell 27.15 3 27.28 20170407
20170413 sell 27.02 4 27.28 20170407
20170504 sell 27.32 4 27.76 20170427
20170904 sell 37.88 6 37.21 20170825
20170928 sell 36.71 3 37.89 20170925
20171108 sell 42.39 16 38.75 20171017
20180209 sell 37.33 3 42.85 20180206
20180301 sell 40.18 3 42.51 20180226
20180322 sell 39.46 2 41.66 20180320
20180323 sell 39.26 3 41.66 20180320
20180326 sell 36.89 4 41.66 20180320
20180327 sell 36.14 5 41.66 20180320
20180328 sell 34.41 6 41.66 20180320
20180516 sell 34.49 5 35.9 20180509
20180517 sell 34.15 6 35.9 20180509
20180611 sell 33.53 3 34.31 20180606
20180621 sell 33.92 10 34.31 20180606
20180727 sell 33.75 4 35.06 20180723
20180815 sell 32.14 4 33.89 20180809
20180828 sell 33.47 4 33.95 20180822
20180829 sell 32.92 5 33.95 20180822
20181008 sell 34.09 5 34.3 20180921
20181009 sell 33.79 6 34.3 20180921
20181010 sell 33.61 7 34.3 20180921
20181011 sell 32.8 8 34.3 20180921
20181012 sell 33.91 9 34.3 20180921
20181109 sell 33.0 4 34.83 20181105
20190215 sell 30.7 14 30.0 20190121
20190411 sell 34.85 7 34.79 20190401
20190412 sell 34.99 8 34.79 20190401
20190415 sell 35.94 9 34.79 20190401
