time operation sell_price hold_day buy_price buy_date
20150327 sell 10.73 11 10.13 20150312
20150611 sell 14.44 14 13.17 20150522
20151209 sell 13.75 2 13.78 20151207
20151228 sell 13.64 6 13.85 20151218
20151229 sell 13.59 7 13.85 20151218
20160323 sell 12.27 4 12.29 20160317
20160519 sell 12.32 4 12.45 20160513
20160614 sell 12.41 6 12.45 20160602
20160615 sell 12.45 7 12.45 20160602
20160616 sell 12.31 8 12.45 20160602
20160719 sell 12.89 13 12.49 20160630
20161019 sell 13.49 1 13.56 20161018
20161206 sell 13.21 5 13.47 20161129
20170203 sell 12.91 7 12.93 20170118
20170330 sell 13.25 9 13.15 20170317
20170707 sell 15.34 11 14.81 20170622
20170804 sell 14.98 3 15.29 20170801
20170823 sell 15.25 4 15.33 20170817
20170914 sell 15.04 2 15.22 20170912
20170929 sell 15.07 2 15.14 20170927
20180209 sell 15.97 4 16.29 20180205
20180212 sell 15.6 5 16.29 20180205
20180312 sell 16.7 10 16.41 20180226
20180523 sell 16.64 10 16.19 20180509
20180726 sell 16.56 2 16.54 20180724
20181008 sell 16.0 3 16.18 20180926
20181029 sell 15.6 2 15.81 20181025
20190104 sell 15.32 13 14.96 20181214
20190327 sell 16.76 6 16.94 20190319
20190418 sell 16.68 2 16.78 20190416
