time operation sell_price hold_day buy_price buy_date
20150129 sell 26.93 5 27.2 20150122
20150302 sell 28.83 6 26.92 20150213
20150608 sell 42.31 19 35.78 20150512
20150731 sell 28.19 1 30.69 20150730
20150817 sell 28.91 5 29.18 20150810
20151113 sell 26.61 3 27.8 20151110
20151116 sell 27.18 4 27.8 20151110
20160223 sell 23.5 4 24.41 20160217
20160224 sell 23.82 5 24.41 20160217
20160328 sell 22.62 4 23.67 20160322
20160329 sell 21.82 5 23.67 20160322
20160720 sell 12.01 6 11.59 20160712
20160721 sell 11.92 7 11.59 20160712
20160823 sell 11.48 3 11.6 20160818
20160824 sell 11.59 4 11.6 20160818
20161031 sell 10.95 5 11.04 20161024
20170203 sell 10.0 3 10.16 20170124
20170206 sell 9.98 4 10.16 20170124
20170207 sell 9.92 5 10.16 20170124
20170620 sell 8.35 5 8.51 20170613
20170710 sell 8.12 3 8.31 20170705
20170807 sell 8.84 7 8.91 20170727
20170921 sell 10.0 12 9.21 20170905
20170922 sell 9.87 13 9.21 20170905
20171115 sell 10.51 6 10.35 20171107
20171214 sell 10.26 4 10.27 20171208
20180201 sell 12.59 8 11.35 20180122
20180525 sell 10.73 1 11.61 20180524
20180706 sell 10.09 1 10.42 20180705
20180730 sell 9.68 1 9.91 20180727
20181108 sell 7.2 3 7.49 20181105
20181217 sell 7.8 5 7.83 20181210
20181225 sell 7.89 11 7.83 20181210
20190308 sell 8.59 6 8.84 20190228
20190410 sell 8.7 3 8.97 20190404
20190411 sell 8.43 4 8.97 20190404
20190412 sell 8.54 5 8.97 20190404
20190415 sell 8.45 6 8.97 20190404
