time operation sell_price hold_day buy_price buy_date
20150129 sell 4.59 1 4.73 20150128
20150306 sell 4.61 5 4.7 20150227
20160223 sell 6.99 1 7.39 20160222
20160408 sell 6.38 4 6.7 20160401
20160718 sell 5.14 5 5.21 20160711
20160825 sell 5.16 5 5.28 20160818
20161031 sell 5.11 5 5.21 20161024
20161101 sell 5.09 6 5.21 20161024
20161121 sell 5.31 6 5.21 20161111
20170111 sell 5.09 1 5.15 20170110
20170123 sell 5.19 5 5.2 20170116
20170124 sell 5.17 6 5.2 20170116
20170405 sell 5.56 6 5.44 20170324
20170609 sell 5.67 6 5.71 20170601
20170704 sell 5.59 4 5.63 20170628
20170705 sell 5.6 5 5.63 20170628
20170803 sell 6.47 12 5.68 20170718
20171103 sell 6.15 10 6.24 20171020
20171106 sell 6.07 11 6.24 20171020
20180130 sell 5.4 3 5.49 20180125
20180305 sell 5.33 2 5.35 20180301
20180316 sell 5.33 4 5.35 20180312
20180319 sell 5.33 5 5.35 20180312
20180403 sell 5.28 1 5.31 20180402
20180601 sell 5.05 3 5.22 20180529
20180731 sell 4.31 3 4.35 20180726
20180814 sell 4.26 2 4.3 20180810
20180927 sell 4.08 3 4.12 20180921
20181120 sell 3.8 3 3.88 20181115
20190308 sell 3.86 18 3.54 20190212
20190314 sell 4.04 22 3.54 20190212
