time operation sell_price hold_day buy_price buy_date
20150304 sell 10.21 2 10.63 20150302
20150325 sell 10.59 8 10.2 20150313
20150326 sell 10.8 9 10.2 20150313
20150528 sell 11.53 1 12.43 20150527
20150529 sell 11.16 2 12.43 20150527
20150601 sell 11.79 3 12.43 20150527
20150602 sell 12.03 4 12.43 20150527
20150616 sell 12.53 6 13.21 20150608
20151112 sell 9.17 2 9.34 20151110
20160309 sell 6.44 2 6.61 20160307
20160518 sell 6.46 1 6.51 20160517
20160613 sell 6.57 6 6.62 20160601
20160614 sell 6.53 7 6.62 20160601
20160624 sell 6.5 4 6.57 20160620
20160705 sell 6.45 2 6.61 20160701
20160720 sell 6.66 3 6.63 20160715
20161028 sell 6.65 3 6.8 20161025
20161205 sell 6.85 13 6.67 20161116
20161206 sell 6.85 14 6.67 20161116
20161207 sell 6.89 15 6.67 20161116
20170203 sell 6.8 10 6.8 20170113
20170518 sell 7.54 3 7.55 20170515
20171026 sell 7.65 10 7.57 20171012
20171114 sell 7.4 4 7.64 20171108
20171128 sell 7.61 4 7.78 20171122
20180109 sell 7.34 2 7.53 20180105
20180110 sell 7.4 3 7.53 20180105
20180315 sell 7.2 5 7.26 20180308
20180316 sell 7.15 6 7.26 20180308
20180403 sell 6.95 1 7.02 20180402
20180530 sell 7.43 15 7.05 20180509
20180601 sell 7.46 17 7.05 20180509
20180727 sell 7.82 6 7.78 20180719
20180730 sell 7.85 7 7.78 20180719
20180731 sell 7.81 8 7.78 20180719
20180802 sell 7.69 10 7.78 20180719
20181008 sell 7.4 7 7.51 20180919
20181009 sell 7.38 8 7.51 20180919
20181120 sell 7.42 10 7.47 20181106
20190102 sell 7.76 18 7.55 20181205
20190326 sell 8.23 4 8.53 20190320
20190411 sell 8.65 5 8.66 20190403
