time operation sell_price hold_day buy_price buy_date
20150128 sell 9.71 4 9.84 20150122
20150413 sell 12.34 13 9.62 20150316
20150528 sell 11.85 2 12.87 20150526
20150616 sell 13.28 7 13.19 20150605
20150811 sell 10.79 5 10.92 20150804
20151019 sell 8.36 3 8.15 20151014
20151021 sell 7.97 5 8.15 20151014
20160225 sell 7.69 3 8.29 20160222
20160226 sell 7.96 4 8.29 20160222
20160608 sell 8.06 2 8.06 20160606
20160613 sell 7.64 3 8.06 20160606
20160614 sell 7.66 4 8.06 20160606
20160706 sell 4.13 1 7.94 20160705
20160822 sell 4.27 4 4.35 20160816
20160823 sell 4.25 5 4.35 20160816
20160824 sell 4.25 6 4.35 20160816
20161011 sell 4.32 4 4.27 20160928
20161101 sell 4.38 4 4.36 20161026
20170109 sell 4.39 1 4.38 20170106
20170206 sell 4.3 2 4.33 20170126
20170217 sell 4.67 7 4.4 20170208
20170227 sell 4.71 13 4.4 20170208
20170420 sell 7.43 9 5.13 20170405
20170816 sell 6.8 9 6.62 20170803
20170817 sell 6.89 10 6.62 20170803
20171204 sell 5.8 3 6.09 20171129
20180110 sell 5.99 4 6.14 20180104
20180313 sell 5.28 1 5.38 20180312
20180731 sell 3.7 7 3.4 20180720
20180801 sell 3.66 8 3.4 20180720
20180910 sell 3.53 2 3.59 20180906
20180927 sell 3.67 6 3.65 20180918
20181126 sell 3.58 10 3.41 20181112
20190308 sell 3.95 16 3.58 20190214
