time operation sell_price hold_day buy_price buy_date
20150112 sell 12.78 5 13.0 20150105
20150303 sell 14.47 7 13.63 20150213
20150529 sell 16.43 4 16.82 20150525
20151021 sell 12.62 7 12.93 20151012
20160225 sell 13.21 3 14.11 20160222
20160311 sell 13.91 5 14.12 20160304
20160608 sell 13.95 7 14.49 20160530
20160613 sell 13.64 8 14.49 20160530
20160614 sell 13.63 9 14.49 20160530
20160722 sell 15.38 11 14.25 20160707
20160912 sell 16.21 1 16.56 20160909
20161017 sell 17.66 5 18.39 20161010
20161228 sell 18.33 2 18.11 20161226
20161229 sell 18.51 3 18.11 20161226
20170206 sell 18.51 6 18.43 20170120
20170519 sell 22.73 3 23.03 20170516
20170825 sell 23.61 2 23.6 20170823
20170920 sell 24.09 6 23.6 20170912
20171220 sell 27.88 4 28.05 20171214
20180319 sell 26.02 3 26.68 20180314
20180522 sell 25.65 9 24.43 20180509
20180523 sell 25.04 10 24.43 20180509
20180626 sell 25.54 7 25.57 20180614
20180726 sell 25.61 6 25.93 20180718
20180904 sell 25.71 5 25.95 20180828
20180905 sell 25.55 6 25.95 20180828
20181008 sell 24.85 3 25.06 20180926
20190102 sell 22.44 8 22.32 20181219
20190220 sell 24.42 23 22.55 20190111
20190417 sell 26.99 9 25.07 20190403
