time operation sell_price hold_day buy_price buy_date
20150311 sell 4.99 10 4.28 20150225
20150702 sell 9.81 6 9.93 20150624
20150818 sell 8.25 4 8.4 20150812
20151021 sell 6.8 7 7.17 20151012
20151022 sell 7.06 8 7.17 20151012
20151023 sell 7.24 9 7.17 20151012
20151223 sell 6.74 1 6.79 20151222
20160225 sell 5.53 5 5.6 20160218
20160309 sell 6.21 14 5.6 20160218
20160310 sell 6.06 15 5.6 20160218
20160711 sell 6.17 5 6.34 20160704
20160822 sell 6.27 5 6.33 20160815
20161028 sell 5.91 4 6.09 20161024
20161118 sell 5.95 3 5.99 20161115
20161130 sell 6.11 11 5.99 20161115
20170224 sell 6.7 4 6.87 20170220
20170414 sell 6.62 4 6.56 20170410
20170503 sell 6.45 3 6.57 20170427
20170605 sell 6.51 7 6.55 20170523
20170713 sell 6.52 12 6.58 20170627
20170731 sell 6.83 5 6.88 20170724
20170803 sell 6.8 8 6.88 20170724
20171114 sell 6.42 9 6.4 20171101
20171212 sell 6.34 3 6.51 20171207
20180111 sell 6.87 6 6.76 20180103
20180326 sell 5.97 1 6.08 20180323
20180516 sell 5.87 4 5.94 20180510
20180815 sell 5.3 2 5.37 20180813
20180911 sell 5.55 10 5.45 20180828
20181026 sell 5.56 1 5.8 20181025
20181220 sell 5.12 3 5.26 20181217
20190114 sell 5.14 5 5.16 20190107
20190411 sell 5.56 4 5.66 20190404
20190412 sell 5.55 5 5.66 20190404
20190415 sell 5.54 6 5.66 20190404
20190416 sell 5.6 7 5.66 20190404
