time operation sell_price hold_day buy_price buy_date
20150305 sell 5.35 4 5.52 20150227
20150306 sell 5.39 5 5.52 20150227
20150529 sell 7.01 3 7.61 20150526
20150818 sell 6.45 7 6.19 20150807
20150821 sell 6.29 10 6.19 20150807
20150824 sell 5.66 11 6.19 20150807
20151019 sell 5.04 2 5.09 20151015
20151113 sell 4.93 4 5.06 20151109
20151116 sell 4.93 5 5.06 20151109
20151228 sell 4.72 4 4.89 20151222
20151229 sell 4.78 5 4.89 20151222
20151230 sell 4.76 6 4.89 20151222
20151231 sell 4.77 7 4.89 20151222
20160104 sell 4.59 8 4.89 20151222
20160309 sell 4.11 2 4.34 20160307
20160419 sell 4.43 8 4.19 20160407
20160719 sell 4.12 14 3.83 20160629
20160720 sell 4.11 15 3.83 20160629
20160928 sell 4.58 4 4.71 20160922
20160929 sell 4.59 5 4.71 20160922
20161031 sell 4.53 3 4.64 20161026
20161118 sell 4.8 6 4.68 20161110
20161121 sell 4.83 7 4.68 20161110
20161214 sell 5.51 24 4.68 20161110
20170206 sell 5.77 12 5.45 20170112
20170605 sell 5.18 2 5.15 20170601
20170908 sell 7.28 7 7.31 20170830
20171116 sell 6.55 5 6.63 20171109
20171205 sell 6.64 6 6.62 20171127
20180111 sell 6.54 5 6.58 20180104
20180301 sell 7.07 4 7.48 20180223
20180426 sell 6.24 2 6.4 20180424
20180619 sell 6.11 8 6.33 20180606
20180620 sell 6.29 9 6.33 20180606
20180801 sell 6.35 7 6.21 20180723
20181008 sell 5.78 3 6.24 20180926
20181009 sell 5.89 4 6.24 20180926
20181023 sell 5.87 1 6.14 20181022
20181122 sell 5.86 3 5.93 20181119
20190124 sell 5.16 3 5.32 20190121
20190411 sell 5.92 4 5.98 20190404
