time operation sell_price hold_day buy_price buy_date
20150303 sell 23.44 3 24.72 20150226
20150320 sell 24.71 6 24.71 20150312
20150615 sell 25.36 4 26.11 20150609
20150616 sell 24.57 5 26.11 20150609
20150716 sell 23.77 3 24.84 20150713
20150717 sell 24.37 4 24.84 20150713
20151116 sell 20.21 6 19.55 20151106
20160311 sell 19.54 5 19.73 20160304
20160314 sell 19.4 6 19.73 20160304
20160315 sell 19.41 7 19.73 20160304
20160613 sell 20.05 5 20.22 20160602
20161017 sell 22.19 3 22.14 20161012
20161027 sell 23.14 11 22.14 20161012
20170111 sell 23.85 2 24.16 20170109
20170413 sell 25.45 4 25.68 20170407
20170703 sell 30.78 6 30.29 20170623
20170830 sell 29.85 2 30.73 20170828
20170831 sell 29.73 3 30.73 20170828
20170929 sell 30.19 4 30.5 20170925
20171124 sell 31.9 9 32.5 20171113
20180116 sell 32.32 8 31.63 20180104
20180301 sell 33.93 3 34.48 20180226
20180517 sell 34.49 7 34.06 20180508
20180521 sell 34.5 9 34.06 20180508
20180522 sell 34.77 10 34.06 20180508
20181008 sell 30.01 8 29.57 20180918
20181009 sell 30.05 9 29.57 20180918
20181010 sell 29.35 10 29.57 20180918
20190102 sell 25.24 5 25.86 20181224
20190123 sell 25.3 2 26.13 20190121
20190412 sell 28.3 5 28.61 20190404
20190415 sell 28.06 6 28.61 20190404
