time operation sell_price hold_day buy_price buy_date
20150128 sell 25.39 12 19.78 20150112
20150130 sell 24.18 14 19.78 20150112
20150202 sell 24.5 15 19.78 20150112
20150818 sell 25.74 6 28.17 20150810
20151021 sell 19.65 6 20.53 20151013
20160704 sell 22.59 4 24.38 20151216
20160822 sell 20.65 2 20.93 20160818
20160913 sell 21.0 5 21.5 20160906
20161017 sell 20.43 3 20.9 20161012
20161019 sell 20.84 5 20.9 20161012
20161230 sell 23.3 4 24.59 20161226
20170103 sell 23.03 5 24.59 20161226
20170302 sell 20.8 3 21.13 20170227
20170330 sell 20.95 4 21.56 20170324
20170331 sell 21.28 5 21.56 20170324
20170531 sell 21.01 1 21.41 20170526
20170710 sell 21.54 7 21.68 20170629
20170830 sell 10.11 2 10.31 20170828
20180118 sell 8.61 3 9.25 20180115
20180308 sell 8.5 3 8.47 20180305
20180409 sell 8.03 2 8.36 20180403
20180423 sell 8.38 2 8.46 20180419
20180710 sell 9.2 1 9.35 20180709
20180730 sell 9.09 8 9.08 20180718
20180910 sell 8.79 4 9.47 20180904
20181120 sell 7.55 5 7.82 20181113
20181122 sell 7.67 7 7.82 20181113
20181123 sell 7.41 8 7.82 20181113
20190114 sell 6.89 1 7.05 20190111
20190117 sell 6.91 1 7.11 20190116
20190118 sell 6.9 2 7.11 20190116
20190122 sell 6.75 1 6.9 20190121
20190314 sell 8.65 20 7.21 20190214
