time operation sell_price hold_day buy_price buy_date
20150130 sell 25.25 6 25.25 20150122
20150331 sell 29.11 24 24.85 20150225
20150609 sell 54.62 20 37.11 20150512
20150610 sell 55.3 21 37.11 20150512
20150817 sell 31.97 3 31.52 20150812
20151021 sell 21.67 10 21.27 20150930
20151022 sell 22.28 11 21.27 20150930
20151023 sell 22.83 12 21.27 20150930
20160223 sell 23.97 2 23.88 20160219
20160531 sell 15.16 12 23.98 20160317
20160627 sell 37.75 8 29.56 20160615
20161024 sell 51.75 16 41.52 20160919
20170215 sell 41.81 7 41.95 20170206
20170216 sell 41.29 8 41.95 20170206
20170307 sell 63.6 9 45.63 20170222
20170523 sell 54.16 4 53.71 20170517
20170824 sell 51.36 5 51.42 20170817
20170825 sell 51.45 6 51.42 20170817
20180111 sell 51.54 4 52.42 20180105
20180112 sell 51.46 5 52.42 20180105
20180305 sell 50.67 3 49.87 20180228
20180515 sell 48.99 2 49.25 20180511
20181008 sell 40.78 6 41.1 20180920
20181009 sell 40.91 7 41.1 20180920
20181029 sell 37.5 2 40.95 20181025
20190227 sell 36.35 9 34.98 20190214
20190408 sell 36.27 3 36.88 20190402
20190409 sell 35.93 4 36.88 20190402
20190410 sell 35.93 5 36.88 20190402
