time operation sell_price hold_day buy_price buy_date
20150202 sell 11.95 5 12.06 20150126
20150330 sell 18.41 26 12.15 20150213
20150818 sell 17.41 6 18.0 20150810
20150819 sell 17.6 7 18.0 20150810
20150820 sell 17.72 8 18.0 20150810
20150925 sell 14.33 1 15.38 20150924
20150928 sell 14.59 2 15.38 20150924
20151021 sell 15.19 7 16.18 20151012
20160608 sell 17.54 2 18.42 20160606
20160613 sell 16.68 3 18.42 20160606
20160901 sell 22.49 10 20.71 20160818
20170208 sell 25.54 3 25.6 20170203
20170303 sell 25.16 4 26.61 20170227
20170622 sell 19.88 2 20.08 20170620
20170707 sell 19.51 1 19.65 20170706
20170831 sell 18.69 8 18.64 20170821
20170926 sell 20.18 5 20.77 20170919
20180110 sell 17.03 2 17.36 20180108
20180111 sell 16.97 3 17.36 20180108
20180315 sell 17.55 7 16.69 20180306
20180525 sell 15.14 1 15.28 20180524
20180613 sell 15.72 9 16.34 20180531
20180726 sell 13.45 2 13.48 20180724
20180816 sell 12.4 3 13.02 20180813
20180817 sell 12.32 4 13.02 20180813
20181010 sell 12.94 5 13.36 20180926
20181122 sell 10.87 1 10.97 20181121
20190131 sell 11.92 13 10.65 20190114
20190227 sell 12.98 27 10.65 20190114
20190411 sell 13.78 7 13.8 20190401
