time operation sell_price hold_day buy_price buy_date
20150331 sell 4.32 10 3.67 20150317
20150818 sell 4.11 4 4.71 20150812
20150819 sell 4.25 5 4.71 20150812
20151019 sell 3.7 4 3.7 20151013
20151223 sell 3.59 1 3.65 20151222
20160222 sell 3.22 3 3.33 20160217
20160418 sell 3.29 1 3.33 20160415
20160419 sell 3.32 2 3.33 20160415
20160420 sell 3.25 3 3.33 20160415
20160623 sell 3.27 7 3.09 20160614
20160701 sell 3.41 13 3.09 20160614
20161101 sell 3.29 6 3.27 20161024
20170210 sell 3.55 13 3.49 20170117
20170418 sell 3.47 5 3.57 20170411
20170612 sell 3.25 3 3.32 20170607
20170911 sell 4.16 7 3.75 20170831
20171206 sell 3.9 7 3.84 20171127
20180614 sell 3.95 2 4.05 20180612
20180731 sell 3.54 1 3.52 20180730
20180903 sell 3.37 2 3.39 20180830
20181029 sell 3.42 2 3.56 20181025
20181108 sell 3.48 1 3.56 20181107
20181123 sell 3.39 2 3.53 20181121
20190304 sell 3.63 12 3.17 20190214
20190305 sell 3.61 13 3.17 20190214
20190411 sell 3.61 5 3.7 20190403
