time operation sell_price hold_day buy_price buy_date
20150305 sell 6.25 4 6.26 20150227
20150610 sell 9.96 12 8.11 20150522
20150818 sell 6.71 6 6.77 20150810
20150819 sell 6.91 7 6.77 20150810
20151019 sell 5.38 3 5.27 20151014
20151113 sell 5.45 7 5.38 20151104
20151116 sell 5.49 8 5.38 20151104
20151209 sell 5.38 3 5.63 20151204
20151228 sell 5.4 3 5.55 20151223
20160310 sell 4.37 2 4.48 20160308
20160621 sell 4.07 2 4.13 20160617
20160719 sell 4.21 13 4.13 20160630
20160720 sell 4.22 14 4.13 20160630
20160721 sell 4.23 15 4.13 20160630
20160826 sell 4.26 10 4.24 20160812
20160829 sell 4.25 11 4.24 20160812
20160914 sell 4.46 5 4.57 20160907
20161118 sell 4.78 6 4.76 20161110
20170112 sell 4.56 3 4.66 20170109
20170113 sell 4.52 4 4.66 20170109
20170203 sell 4.51 1 4.55 20170126
20170327 sell 4.83 1 4.89 20170324
20170414 sell 4.79 6 4.89 20170406
20170612 sell 4.39 4 4.4 20170606
20171018 sell 4.62 5 4.69 20171011
20180112 sell 4.55 10 4.46 20171228
20180514 sell 4.24 7 4.23 20180503
20180801 sell 4.13 5 4.19 20180725
20180802 sell 4.08 6 4.19 20180725
20180803 sell 4.04 7 4.19 20180725
20181109 sell 3.4 1 3.44 20181108
20190308 sell 4.17 34 3.65 20190114
