time operation sell_price hold_day buy_price buy_date
20150119 sell 29.23 8 30.99 20150107
20150306 sell 31.91 6 31.94 20150226
20150727 sell 55.7 3 60.06 20150722
20150728 sell 53.54 4 60.06 20150722
20151023 sell 50.97 6 49.45 20151015
20151029 sell 49.02 10 49.45 20151015
20160224 sell 39.33 4 38.62 20160218
20160309 sell 37.69 2 39.34 20160307
20160310 sell 36.34 3 39.34 20160307
20160311 sell 36.4 4 39.34 20160307
20160328 sell 38.85 5 39.66 20160321
20160329 sell 38.52 6 39.66 20160321
20160613 sell 33.85 1 34.69 20160608
20160614 sell 33.18 2 34.69 20160608
20160630 sell 34.65 6 34.13 20160622
20160905 sell 36.8 5 36.92 20160829
20160906 sell 36.87 6 36.92 20160829
20170112 sell 33.48 3 34.87 20170109
20170328 sell 33.9 4 34.01 20170322
20170418 sell 35.49 7 34.14 20170407
20170623 sell 27.18 5 27.3 20170616
20170811 sell 28.65 4 29.58 20170807
20170911 sell 30.15 5 30.22 20170904
20171218 sell 28.39 2 28.81 20171214
20180313 sell 26.57 8 26.09 20180301
20180314 sell 25.96 9 26.09 20180301
20180717 sell 23.85 7 23.3 20180706
20180719 sell 23.1 9 23.3 20180706
20180730 sell 23.69 16 23.3 20180706
20180910 sell 23.27 7 23.7 20180830
20181109 sell 23.87 4 24.14 20181105
20181210 sell 22.98 4 23.9 20181204
20190117 sell 22.3 1 22.58 20190116
20190304 sell 25.51 14 22.96 20190212
20190308 sell 24.91 18 22.96 20190212
20190423 sell 25.65 2 26.43 20190419
