time operation sell_price hold_day buy_price buy_date
20150306 sell 20.93 7 17.99 20150225
20150521 sell 28.2 7 28.11 20150512
20150820 sell 16.86 2 18.07 20150818
20151027 sell 15.1 11 13.81 20151012
20151228 sell 15.94 3 16.88 20151223
20160225 sell 11.59 3 12.98 20160222
20160309 sell 12.38 4 12.54 20160303
20160310 sell 11.9 5 12.54 20160303
20160607 sell 13.11 3 13.09 20160602
20160711 sell 13.61 13 12.8 20160622
20160822 sell 13.23 4 13.99 20160816
20160907 sell 13.4 2 13.32 20160905
20161110 sell 14.16 12 12.98 20161025
20170110 sell 13.14 1 13.2 20170109
20170117 sell 13.1 2 13.29 20170113
20170223 sell 13.51 9 13.24 20170210
20170322 sell 13.21 3 13.46 20170317
20170323 sell 13.32 4 13.46 20170317
20170626 sell 11.96 5 12.05 20170619
20170811 sell 11.25 5 11.4 20170804
20180126 sell 10.09 4 10.09 20180122
20180129 sell 9.94 5 10.09 20180122
20180412 sell 8.85 5 9.14 20180403
20180509 sell 8.52 5 8.77 20180502
20180730 sell 7.03 3 7.19 20180725
20181008 sell 6.77 7 6.95 20180919
20181009 sell 6.77 8 6.95 20180919
20181106 sell 7.23 7 6.87 20181026
20190122 sell 7.81 10 7.93 20190108
