time operation sell_price hold_day buy_price buy_date
20150113 sell 90.0 4 90.0 20150107
20150817 sell 66.84 5 69.1 20150810
20151021 sell 52.3 6 52.01 20151013
20151214 sell 58.47 1 57.7 20151211
20151228 sell 65.53 8 59.36 20151216
20160309 sell 48.04 1 49.05 20160308
20160310 sell 47.49 2 49.05 20160308
20160311 sell 46.96 3 49.05 20160308
20160314 sell 48.38 4 49.05 20160308
20160509 sell 52.84 3 55.92 20160504
20160523 sell 58.38 6 56.21 20160513
20160714 sell 48.65 10 45.01 20160630
20161013 sell 47.65 2 48.03 20161011
20161202 sell 46.91 2 47.84 20161130
20170217 sell 45.15 3 45.57 20170214
20170302 sell 47.38 12 45.57 20170214
20170519 sell 55.13 3 56.49 20170516
20170524 sell 55.19 6 56.49 20170516
20170526 sell 54.08 8 56.49 20170516
20170614 sell 55.44 3 56.57 20170609
20170816 sell 56.47 1 56.82 20170815
20170920 sell 55.21 2 56.03 20170918
20171113 sell 67.75 30 57.96 20170925
20171227 sell 62.36 2 64.05 20171225
20180119 sell 72.93 13 65.53 20180102
20180301 sell 73.01 4 74.1 20180223
20180706 sell 110.1 1 111.5 20180705
20181008 sell 95.56 1 101.26 20180928
20181126 sell 81.9 2 82.55 20181122
20190125 sell 87.97 5 90.58 20190118
