time operation sell_price hold_day buy_price buy_date
20150123 sell 35.3 11 30.21 20150108
20150306 sell 34.35 6 34.23 20150226
20150331 sell 41.77 23 34.23 20150226
20150528 sell 58.75 20 43.16 20150429
20150724 sell 51.8 2 51.63 20150722
20150817 sell 45.3 3 46.76 20150812
20150821 sell 43.23 7 46.76 20150812
20151022 sell 43.9 9 39.7 20151009
20160104 sell 43.02 3 47.13 20151229
20160105 sell 41.88 4 47.13 20151229
20160106 sell 42.37 5 47.13 20151229
20160107 sell 38.17 6 47.13 20151229
20160223 sell 37.67 2 38.04 20160219
20160225 sell 34.4 4 38.04 20160219
20160226 sell 34.05 5 38.04 20160219
20160325 sell 38.18 5 38.35 20160318
20160704 sell 19.55 3 19.52 20160629
20160823 sell 19.17 5 19.19 20160816
20160829 sell 19.16 9 19.19 20160816
20161019 sell 20.39 6 19.57 20161011
20161020 sell 20.38 7 19.57 20161011
20161021 sell 20.23 8 19.57 20161011
20170208 sell 20.49 7 20.07 20170123
20170418 sell 22.8 7 22.97 20170407
20170524 sell 22.95 3 23.09 20170519
20170525 sell 22.9 4 23.09 20170519
20170628 sell 24.69 12 23.69 20170612
20170731 sell 24.84 4 25.16 20170725
20170824 sell 25.33 12 24.76 20170808
20170825 sell 25.71 13 24.76 20170808
20171115 sell 27.96 2 30.97 20171113
20171116 sell 28.13 3 30.97 20171113
20171220 sell 27.17 1 27.66 20171219
20180131 sell 28.08 3 28.35 20180126
20180307 sell 31.48 10 29.4 20180214
20180516 sell 32.94 7 33.56 20180507
20180614 sell 33.21 1 33.0 20180613
20180621 sell 32.93 1 33.2 20180620
20180828 sell 27.96 2 27.15 20180824
20180927 sell 26.92 2 26.66 20180925
20181109 sell 23.45 1 23.66 20181108
20190125 sell 22.38 11 21.6 20190110
20190129 sell 22.45 13 21.6 20190110
