time operation sell_price hold_day buy_price buy_date
20150123 sell 34.45 11 27.48 20150108
20150331 sell 45.65 12 38.81 20150313
20150428 sell 45.25 4 45.85 20150422
20150430 sell 41.43 6 45.85 20150422
20150608 sell 62.81 17 46.09 20150514
20150609 sell 63.52 18 46.09 20150514
20151022 sell 29.75 8 29.08 20151012
20151228 sell 30.43 4 32.06 20151222
20160325 sell 20.67 5 20.89 20160318
20160613 sell 17.96 5 19.44 20160602
20160614 sell 17.9 6 19.44 20160602
20161028 sell 22.92 1 22.87 20161027
20161115 sell 24.15 8 23.51 20161103
20161116 sell 24.0 9 23.51 20161103
20161117 sell 23.78 10 23.51 20161103
20170302 sell 19.03 2 19.21 20170228
20170623 sell 16.28 6 15.98 20170615
20170627 sell 16.9 8 15.98 20170615
20170628 sell 16.52 9 15.98 20170615
20170803 sell 17.18 7 17.08 20170725
20171115 sell 23.85 6 24.24 20171107
20171116 sell 22.99 7 24.24 20171107
20171225 sell 21.12 3 21.98 20171220
20171226 sell 21.35 4 21.98 20171220
20180131 sell 23.01 5 23.29 20180124
20180313 sell 40.02 29 23.29 20180124
20180423 sell 34.85 1 34.79 20180420
20180502 sell 27.87 1 36.77 20180427
20180726 sell 26.15 7 27.38 20180717
20180817 sell 26.52 5 27.68 20180810
20180820 sell 27.57 6 27.68 20180810
20181108 sell 23.85 1 24.92 20181107
20181120 sell 25.04 6 25.61 20181112
20190117 sell 24.23 7 24.05 20190108
