time operation sell_price hold_day buy_price buy_date
20150305 sell 24.6 1 25.24 20150304
20150331 sell 26.8 9 25.74 20150318
20150401 sell 27.05 10 25.74 20150318
20150520 sell 30.18 5 30.71 20150513
20150521 sell 30.27 6 30.71 20150513
20150612 sell 30.62 3 31.5 20150609
20150818 sell 20.54 5 21.38 20150811
20151019 sell 19.64 4 19.45 20151013
20151113 sell 19.36 5 19.39 20151106
20151221 sell 21.83 9 19.94 20151208
20160222 sell 21.9 5 22.73 20160215
20160415 sell 29.82 7 27.19 20160406
20160622 sell 35.08 7 33.86 20160613
20161108 sell 41.87 8 39.61 20161027
20170113 sell 36.56 4 36.78 20170109
20170119 sell 37.14 8 36.78 20170109
20170330 sell 35.74 1 36.56 20170329
20170911 sell 33.28 9 33.24 20170829
20171129 sell 31.38 7 30.83 20171120
20171220 sell 29.88 1 30.37 20171219
20180110 sell 31.25 7 31.18 20171229
20180330 sell 29.04 6 27.52 20180322
20180606 sell 28.08 1 27.56 20180605
20180613 sell 27.88 2 28.03 20180611
20180615 sell 26.93 4 28.03 20180611
20180801 sell 24.08 2 24.21 20180730
20180917 sell 22.22 6 23.46 20180907
20181123 sell 25.64 1 26.47 20181122
20181218 sell 29.5 11 27.37 20181203
20181219 sell 29.12 12 27.37 20181203
20190227 sell 32.94 17 30.77 20190128
20190328 sell 31.63 1 32.42 20190327
20190329 sell 31.08 2 32.42 20190327
