time operation sell_price hold_day buy_price buy_date
20150414 sell 30.8 27 16.38 20150305
20150415 sell 27.73 28 16.38 20150305
20150615 sell 9.85 4 10.08 20150609
20151021 sell 4.91 4 5.3 20151015
20151208 sell 5.48 2 5.81 20151204
20151209 sell 5.49 3 5.81 20151204
20160309 sell 3.86 3 4.0 20160304
20160401 sell 4.03 9 4.04 20160321
20160405 sell 4.07 10 4.04 20160321
20160712 sell 3.97 13 3.73 20160623
20160823 sell 4.37 10 4.07 20160809
20161129 sell 4.87 6 5.09 20161121
20170215 sell 5.95 10 5.48 20170125
20170414 sell 5.93 6 6.02 20170331
20170417 sell 5.99 7 6.02 20170331
20170914 sell 5.05 1 5.01 20170913
20180119 sell 5.17 19 4.66 20171222
20180302 sell 5.1 4 5.33 20180226
20180315 sell 5.15 3 5.27 20180312
20180802 sell 4.99 8 4.91 20180723
20181116 sell 6.11 17 5.45 20181024
20181219 sell 6.09 3 6.2 20181214
20190219 sell 5.98 3 6.0 20190214
20190416 sell 7.99 20 6.33 20190318
