time operation sell_price hold_day buy_price buy_date
20150818 sell 22.85 3 25.15 20150813
20151022 sell 18.0 8 17.98 20151012
20160328 sell 24.98 6 23.49 20160318
20160329 sell 25.23 7 23.49 20160318
20160607 sell 24.1 3 24.05 20160602
20160707 sell 24.3 13 22.92 20160620
20160822 sell 22.91 1 23.25 20160819
20160823 sell 22.92 2 23.25 20160819
20160824 sell 22.79 3 23.25 20160819
20160825 sell 22.86 4 23.25 20160819
20161026 sell 23.31 9 22.99 20161013
20170223 sell 19.57 5 19.58 20170216
20170322 sell 19.04 2 19.44 20170320
20170609 sell 17.02 5 17.21 20170602
20170626 sell 17.32 6 17.16 20170616
20170824 sell 18.13 3 18.29 20170821
20170904 sell 19.04 10 18.29 20170821
20180129 sell 15.34 4 15.79 20180123
20180323 sell 13.23 1 14.24 20180322
20180412 sell 14.21 7 14.21 20180330
20180516 sell 14.59 7 14.98 20180507
20180613 sell 14.73 3 14.86 20180608
20180920 sell 10.23 5 10.27 20180913
20181101 sell 10.04 4 9.96 20181026
20190111 sell 10.07 2 10.28 20190109
20190114 sell 9.98 3 10.28 20190109
20190304 sell 13.59 13 10.34 20190213
20190410 sell 13.78 5 13.87 20190402
