time operation sell_price hold_day buy_price buy_date
20150129 sell 48.25 7 47.73 20150120
20150209 sell 48.89 14 47.73 20150120
20151026 sell 41.15 14 34.49 20150929
20160225 sell 35.45 5 41.22 20160218
20161026 sell 19.25 2 19.72 20161024
20161121 sell 18.9 3 20.02 20161116
20170206 sell 17.59 4 17.58 20170124
20170508 sell 22.36 7 21.17 20170426
20170803 sell 23.6 3 24.33 20170731
20170823 sell 22.87 3 23.7 20170818
20171018 sell 23.2 5 23.59 20171011
20171113 sell 22.06 2 23.37 20171109
20171222 sell 21.03 6 21.63 20171214
20180201 sell 20.19 3 20.58 20180129
20180202 sell 20.43 4 20.58 20180129
20180205 sell 19.9 5 20.58 20180129
20180214 sell 18.97 2 20.54 20180212
20180307 sell 20.71 4 20.79 20180301
20180308 sell 20.34 5 20.79 20180301
20180523 sell 14.51 1 14.71 20180522
20180730 sell 11.46 3 12.42 20180725
20180903 sell 9.8 3 11.52 20180829
20180921 sell 10.79 6 10.7 20180913
20181109 sell 11.98 8 10.67 20181030
20181120 sell 11.68 15 10.67 20181030
20181206 sell 11.46 3 12.05 20181203
20181217 sell 11.55 2 12.19 20181213
20190125 sell 10.6 2 10.58 20190123
