time operation sell_price hold_day buy_price buy_date
20150130 sell 13.32 8 13.49 20150120
20150202 sell 13.41 9 13.49 20150120
20150203 sell 13.79 10 13.49 20150120
20150330 sell 16.38 10 15.02 20150316
20151102 sell 16.14 5 17.16 20151026
20151229 sell 18.23 4 18.06 20151223
20151231 sell 18.08 6 18.06 20151223
20160225 sell 11.31 1 12.57 20160224
20160328 sell 12.22 6 12.27 20160318
20160518 sell 14.21 10 13.98 20160504
20160708 sell 15.28 8 15.01 20160628
20160822 sell 15.67 1 16.08 20160819
20161117 sell 14.16 3 14.25 20161114
20170215 sell 13.66 3 13.78 20170210
20170417 sell 15.11 6 15.04 20170407
20171127 sell 11.15 2 11.89 20171123
20180118 sell 10.14 3 10.08 20180115
20180315 sell 10.31 12 10.32 20180227
20180410 sell 10.33 4 10.97 20180402
20180502 sell 10.91 8 10.74 20180418
20180727 sell 9.72 7 9.78 20180718
20180830 sell 9.61 2 9.87 20180828
20181008 sell 9.26 4 9.79 20180925
20181009 sell 9.33 5 9.79 20180925
20181010 sell 9.34 6 9.79 20180925
20181011 sell 8.74 7 9.79 20180925
20181012 sell 8.54 8 9.79 20180925
20181015 sell 8.55 9 9.79 20180925
20181016 sell 8.25 10 9.79 20180925
20181113 sell 9.72 5 9.79 20181106
20190122 sell 10.11 7 10.11 20190111
20190318 sell 11.85 15 10.29 20190225
