time operation sell_price hold_day buy_price buy_date
20150305 sell 3.44 5 3.5 20150226
20150529 sell 5.05 2 5.63 20150527
20150601 sell 5.31 3 5.63 20150527
20150602 sell 5.43 4 5.63 20150527
20150603 sell 5.32 5 5.63 20150527
20150619 sell 5.88 10 5.64 20150605
20151029 sell 3.32 1 3.38 20151028
20151030 sell 3.25 2 3.38 20151028
20151113 sell 3.37 4 3.47 20151109
20151224 sell 3.36 3 3.45 20151221
20160107 sell 3.3 2 3.34 20160105
20160113 sell 3.57 6 3.34 20160105
20160309 sell 3.06 5 3.27 20160302
20160310 sell 3.01 6 3.27 20160302
20160311 sell 2.98 7 3.27 20160302
20160314 sell 3.03 8 3.27 20160302
20160315 sell 2.97 9 3.27 20160302
20160316 sell 2.93 10 3.27 20160302
20160325 sell 3.02 5 3.07 20160318
20160420 sell 3.28 10 3.11 20160406
20160719 sell 2.9 14 2.79 20160629
20161031 sell 3.13 3 3.17 20161026
20161118 sell 3.16 5 3.24 20161111
20170117 sell 3.44 10 3.33 20170103
20170320 sell 3.81 1 3.87 20170317
20170418 sell 5.08 8 4.37 20170406
20170717 sell 4.2 6 4.36 20170707
20171205 sell 4.08 1 4.14 20171204
20180110 sell 4.03 4 4.08 20180104
20180801 sell 2.88 3 2.97 20180727
20180815 sell 2.82 3 2.89 20180810
20180911 sell 2.92 5 2.94 20180904
20181008 sell 3.13 18 2.94 20180904
20181105 sell 3.12 7 3.1 20181025
20181122 sell 3.1 4 3.15 20181116
20190125 sell 3.08 11 3.0 20190110
20190411 sell 3.52 7 3.51 20190401
