time operation sell_price hold_day buy_price buy_date
20150410 sell 23.16 20 15.78 20150312
20150528 sell 20.36 2 22.82 20150526
20150811 sell 10.71 3 10.3 20150806
20151030 sell 8.34 12 7.94 20151014
20160225 sell 6.66 1 7.4 20160224
20160226 sell 6.88 2 7.4 20160224
20160309 sell 7.55 4 8.25 20160303
20160328 sell 7.4 6 7.62 20160318
20160329 sell 7.15 7 7.62 20160318
20160330 sell 7.36 8 7.62 20160318
20160331 sell 7.26 9 7.62 20160318
20160613 sell 6.58 3 6.82 20160606
20160624 sell 6.7 4 6.92 20160620
20160720 sell 7.09 11 6.97 20160705
20160721 sell 7.11 12 6.97 20160705
20160722 sell 7.0 13 6.97 20160705
20160930 sell 7.82 3 8.03 20160927
20161019 sell 7.71 2 7.66 20161017
20170207 sell 8.14 4 8.12 20170125
20170418 sell 12.95 9 9.59 20170405
20170629 sell 10.04 3 10.55 20170626
20170808 sell 10.53 9 10.2 20170726
20170922 sell 10.3 3 10.62 20170919
20171219 sell 8.79 2 8.8 20171215
20180417 sell 10.12 1 10.13 20180416
20180426 sell 10.22 3 10.28 20180423
20180903 sell 8.0 10 8.06 20180820
20180927 sell 8.03 3 8.51 20180921
20181106 sell 7.93 5 7.94 20181030
20190122 sell 8.27 4 8.34 20190116
