time operation sell_price hold_day buy_price buy_date
20150206 sell 29.4 16 25.04 20150115
20150528 sell 32.2 1 35.65 20150527
20150608 sell 32.23 1 33.7 20150605
20151027 sell 17.13 4 15.83 20151021
20160225 sell 12.25 4 13.8 20160219
20160226 sell 12.25 5 13.8 20160219
20160229 sell 11.74 6 13.8 20160219
20160301 sell 12.12 7 13.8 20160219
20160309 sell 12.14 3 12.57 20160304
20160310 sell 11.86 4 12.57 20160304
20160329 sell 12.96 5 13.74 20160322
20160330 sell 13.55 6 13.74 20160322
20160510 sell 13.52 2 13.63 20160506
20160608 sell 13.03 2 13.43 20160606
20160705 sell 14.31 6 13.92 20160627
20170213 sell 14.08 2 14.22 20170209
20170301 sell 14.89 7 14.62 20170220
20170414 sell 15.82 5 16.19 20170407
20170505 sell 15.86 3 15.94 20170502
20170601 sell 16.81 10 16.81 20170516
20170822 sell 17.68 3 17.98 20170817
20171116 sell 21.85 6 20.96 20171108
20171221 sell 20.42 3 20.97 20171218
20180111 sell 20.38 4 20.89 20180105
20180316 sell 23.78 14 19.67 20180226
20180319 sell 24.25 15 19.67 20180226
20180511 sell 26.27 8 25.26 20180427
20180706 sell 27.0 3 28.01 20180703
20180731 sell 27.5 4 28.88 20180725
20180816 sell 28.88 4 28.99 20180810
20180817 sell 28.01 5 28.99 20180810
20180820 sell 28.3 6 28.99 20180810
20180821 sell 28.6 7 28.99 20180810
20180822 sell 28.02 8 28.99 20180810
20181109 sell 25.45 3 25.8 20181106
20190118 sell 23.0 3 23.25 20190115
20190128 sell 24.0 9 23.25 20190115
20190221 sell 26.1 22 23.25 20190115
