time operation sell_price hold_day buy_price buy_date
20150304 sell 25.23 7 25.03 20150216
20150428 sell 29.56 3 31.88 20150423
20150429 sell 29.58 4 31.88 20150423
20150527 sell 24.4 3 39.35 20150522
20150724 sell 20.22 1 21.1 20150723
20151223 sell 23.61 6 22.98 20151215
20160224 sell 20.28 7 19.86 20160215
20160225 sell 18.25 8 19.86 20160215
20160330 sell 23.74 8 21.87 20160318
20160816 sell 31.7 5 32.15 20160803
20160914 sell 31.85 4 32.21 20160908
20161101 sell 31.37 4 31.6 20161026
20161102 sell 31.17 5 31.6 20161026
20170214 sell 34.7 6 34.51 20170206
20170627 sell 18.9 2 19.15 20170623
20170823 sell 18.93 6 18.68 20170815
20170824 sell 18.83 7 18.68 20170815
20171123 sell 21.53 10 21.81 20171109
20180110 sell 20.38 2 20.47 20180108
20180130 sell 20.29 2 20.53 20180126
20180131 sell 20.0 3 20.53 20180126
20180201 sell 19.35 4 20.53 20180126
20180202 sell 19.55 5 20.53 20180126
20180316 sell 22.9 13 21.09 20180227
20180717 sell 12.9 2 13.13 20180713
20180730 sell 12.9 4 13.78 20180724
20181029 sell 7.98 3 8.07 20181024
20181119 sell 8.83 11 8.48 20181102
20190313 sell 8.94 18 7.26 20190215
20190411 sell 9.39 6 9.46 20190402
